GENDER,AGE_GRP,JOB_NM,TRAVEL_TERM,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE,TRAVEL_COMPANIONS_NUM,TRAVEL_ID
여,20,학생,1년,50130,26500,11440,중립,자연 선호(중),자연 선호(약),자연 선호(약),자연 선호(약),자연 선호(약),도시 선호(약),자연 선호(약),전라남도,전남,부모 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,g_g011009
여,50,서비스 종사자,1년,44150,43800,47130,자연 선호(강),도시 선호(약),자연 선호(중),도시 선호(약),자연 선호(강),자연 선호(중),도시 선호(중),도시 선호(중),대전광역시,세종,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g012660
여,50,사무 종사자,한달,42210,44825,41290,자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(약),자연 선호(약),도시 선호(약),자연 선호(중),도시 선호(약),서울특별시,충북,자녀 동반 여행,새로운 경험 추구,3,g_g000629
여,30,사무 종사자,1주일,26200,11110,30200,중립,도시 선호(중),자연 선호(강),자연 선호(약),중립,도시 선호(중),도시 선호(강),도시 선호(강),인천광역시,대전,나홀로 여행,SNS 사진 등록 등 과시,0,g_g012520
여,20,사무 종사자,한달,42150,48170,44180,자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(중),도시 선호(중),자연 선호(강),도시 선호(강),도시 선호(중),서울특별시,충남,나홀로 여행,"운동, 건강 증진 및 충전",0,g_g000628
여,20,단순노무종사자,1년,50130,48840,11440,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(약),도시 선호(강),자연 선호(중),자연 선호(중),도시 선호(강),경기도,전남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g002089
여,50,전업주부,1년,48220,43800,31170,자연 선호(강),자연 선호(약),자연 선호(약),중립,자연 선호(중),도시 선호(중),중립,도시 선호(강),대전광역시,충북,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g002727
남,50,사무 종사자,1년,50110,45790,44710,자연 선호(강),자연 선호(약),중립,자연 선호(약),도시 선호(약),중립,자연 선호(중),도시 선호(강),세종특별자치시,충북,3인 이상 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,g_g001692
여,30,사무 종사자,1년,42150,46130,46150,자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(강),도시 선호(강),도시 선호(약),자연 선호(강),자연 선호(중),서울특별시,충남,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g007786
여,20,학생,한달,50130,48840,46150,자연 선호(강),도시 선호(중),자연 선호(강),중립,자연 선호(중),자연 선호(중),도시 선호(중),도시 선호(강),대전광역시,충북,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g001669
남,20,전문가 및 관련 종사자,1년,45710,11710,46890,도시 선호(중),중립,중립,자연 선호(약),자연 선호(약),도시 선호(약),도시 선호(중),자연 선호(중),전라남도,전북,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g007378
여,20,사무 종사자,1년,45110,31200,48880,도시 선호(강),자연 선호(강),도시 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(강),대구광역시,대전,2인 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g002989
남,30,전문가 및 관련 종사자,한달,44150,11680,50110,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),중립,자연 선호(강),도시 선호(강),대전광역시,충남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g001611
여,30,전문가 및 관련 종사자,한달,46710,45190,46130,자연 선호(약),자연 선호(약),자연 선호(중),자연 선호(약),자연 선호(약),자연 선호(약),중립,자연 선호(중),전라남도,전북,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g000637
남,40,사무 종사자,한달,44825,42170,11680,자연 선호(중),자연 선호(강),자연 선호(중),중립,도시 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),충청남도,충남,나홀로 여행,SNS 사진 등록 등 과시,0,g_g004231
여,20,전문가 및 관련 종사자,1년,50110,46710,45110,자연 선호(약),자연 선호(중),자연 선호(중),자연 선호(중),중립,자연 선호(약),도시 선호(약),자연 선호(약),광주광역시,전남,3인 이상 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,3,g_g005783
남,40,사무 종사자,한달,11110,46800,47930,자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(약),자연 선호(중),도시 선호(강),자연 선호(강),자연 선호(중),전라북도,충북,2인 가족 여행,여행 동반자와의 친밀감 및 유대감 증진,1,g_g002255
여,50,사무 종사자,한달,46810,45140,46710,자연 선호(강),도시 선호(강),자연 선호(강),중립,자연 선호(중),자연 선호(중),도시 선호(강),도시 선호(약),서울특별시,전남,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g002242
남,40,서비스 종사자,1년,42830,50110,26710,자연 선호(약),자연 선호(중),자연 선호(강),자연 선호(약),자연 선호(중),자연 선호(약),자연 선호(강),중립,경상남도,전남,2인 가족 여행,여행 동반자와의 친밀감 및 유대감 증진,1,g_g011300
남,50,전업주부,한달,41190,42150,45790,중립,도시 선호(약),도시 선호(약),중립,중립,도시 선호(약),도시 선호(약),도시 선호(약),경기도,충북,부모 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",2,g_g011295
남,20,사무 종사자,한달,50110,47250,47130,자연 선호(강),자연 선호(강),자연 선호(강),중립,도시 선호(강),도시 선호(강),자연 선호(강),도시 선호(강),대구광역시,충북,2인 여행(가족 외),"역사 탐방, 문화적 경험 등 교육적 동기",1,g_g003717
남,30,학생,한달,50110,47110,27290,자연 선호(중),자연 선호(강),자연 선호(약),중립,자연 선호(약),중립,자연 선호(중),도시 선호(중),경기도,충남,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g004170
남,30,사무 종사자,한달,42830,11110,41590,자연 선호(중),중립,자연 선호(강),자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(약),도시 선호(강),경기도,충남,부모 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,2,g_g001791
남,20,사무 종사자,한달,26350,50110,11110,도시 선호(약),자연 선호(중),자연 선호(중),도시 선호(약),자연 선호(중),도시 선호(중),도시 선호(중),도시 선호(중),대전광역시,충남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g003278
여,20,학생,1년,42750,50110,45130,자연 선호(중),자연 선호(중),자연 선호(강),도시 선호(약),자연 선호(중),자연 선호(강),도시 선호(중),자연 선호(약),서울특별시,전북,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g010743
남,40,사무 종사자,한달,45790,42210,50110,자연 선호(중),자연 선호(강),자연 선호(중),자연 선호(약),도시 선호(약),중립,자연 선호(약),도시 선호(중),경상남도,전북,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g001386
여,40,전문가 및 관련 종사자,한달,29170,11110,41110,도시 선호(중),자연 선호(중),자연 선호(강),자연 선호(강),도시 선호(약),도시 선호(약),자연 선호(강),도시 선호(강),전라북도,광주,3인 이상 여행(가족 외),"특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)",3,g_g010557
여,20,전문가 및 관련 종사자,한달,50130,46110,48220,자연 선호(중),자연 선호(강),중립,도시 선호(중),도시 선호(약),도시 선호(약),도시 선호(약),도시 선호(약),전라남도,전남,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g011274
여,20,서비스 종사자,1주일,50110,50130,42150,자연 선호(중),중립,자연 선호(약),도시 선호(중),도시 선호(중),자연 선호(약),자연 선호(약),중립,경기도,대전,나홀로 여행,새로운 경험 추구,0,g_g002955
여,20,학생,한달,11200,26350,50110,자연 선호(중),자연 선호(중),자연 선호(중),중립,중립,도시 선호(약),도시 선호(중),도시 선호(약),전라북도,전북,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g002732
여,20,학생,1년,11230,26170,50130,도시 선호(중),자연 선호(중),자연 선호(약),도시 선호(중),자연 선호(약),도시 선호(중),도시 선호(약),도시 선호(약),서울특별시,대전,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g012516
남,40,사무 종사자,한달,41590,48310,47190,자연 선호(중),중립,자연 선호(중),도시 선호(중),자연 선호(중),도시 선호(약),도시 선호(약),중립,경기도,충남,자녀 동반 여행,"역사 탐방, 문화적 경험 등 교육적 동기",2,g_g011551
여,40,사무 종사자,1년,11110,41130,48840,중립,자연 선호(약),자연 선호(강),자연 선호(강),중립,중립,자연 선호(중),자연 선호(중),전라남도,전남,2인 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g005591
여,20,사무 종사자,1주일,11440,42150,50110,도시 선호(약),자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(중),도시 선호(약),도시 선호(중),도시 선호(중),경기도,대전,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g002698
남,30,사무 종사자,한달,50110,11680,46710,자연 선호(약),도시 선호(중),중립,자연 선호(약),자연 선호(약),자연 선호(약),도시 선호(중),중립,광주광역시,전남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g000796
여,40,전문가 및 관련 종사자,1년,30170,50130,42170,자연 선호(강),중립,중립,자연 선호(약),자연 선호(강),자연 선호(약),중립,자연 선호(약),서울특별시,대전,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,2,g_g012634
남,30,판매 종사자,1년,50130,42210,42150,자연 선호(중),자연 선호(강),자연 선호(약),도시 선호(약),자연 선호(약),자연 선호(약),자연 선호(강),자연 선호(중),강원도,충남,3대 동반 여행(친척 포함),새로운 경험 추구,5,g_g001575
남,40,전문가 및 관련 종사자,한달,45110,50130,11680,도시 선호(중),자연 선호(약),자연 선호(약),자연 선호(중),중립,도시 선호(중),도시 선호(중),자연 선호(중),전라북도,충북,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,4,g_g001111
남,20,서비스 종사자,한달,44150,26350,27290,중립,중립,중립,자연 선호(약),중립,자연 선호(약),자연 선호(중),도시 선호(약),대전광역시,세종,2인 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g012276
남,60,관리자,1년,42150,41670,43110,자연 선호(중),자연 선호(강),자연 선호(중),자연 선호(약),자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(강),경기도,광주,3인 이상 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g000756
여,20,전업주부,1년,50110,50130,45190,자연 선호(중),자연 선호(강),중립,자연 선호(약),자연 선호(약),중립,중립,중립,광주광역시,전남,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,2,g_g003194
남,50,관리자,1년,50110,47130,46130,도시 선호(약),자연 선호(중),자연 선호(약),자연 선호(강),도시 선호(중),도시 선호(중),자연 선호(중),자연 선호(중),부산광역시,전남,2인 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g002828
남,30,기타,한달,46150,46130,46230,자연 선호(중),중립,중립,자연 선호(약),자연 선호(강),중립,도시 선호(약),자연 선호(강),서울특별시,전남,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,2,g_g000322
남,20,서비스 종사자,한달,42210,26500,11680,중립,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(약),중립,제주특별자치도,전남,2인 가족 여행,"운동, 건강 증진 및 충전",1,g_g000638
여,30,학생,1년,50110,42170,41110,도시 선호(약),자연 선호(중),자연 선호(약),중립,중립,도시 선호(약),도시 선호(약),도시 선호(약),서울특별시,대전,2인 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g006322
여,20,서비스 종사자,1년,50130,26320,45180,도시 선호(중),자연 선호(강),자연 선호(중),자연 선호(중),자연 선호(약),자연 선호(약),자연 선호(약),자연 선호(약),서울특별시,충북,3인 이상 여행(가족 외),SNS 사진 등록 등 과시,3,g_g000742
여,30,학생,한달,42150,42210,50130,자연 선호(강),자연 선호(약),중립,자연 선호(약),중립,자연 선호(중),자연 선호(강),도시 선호(강),경기도,대전,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g008141
여,30,학생,1년,50130,50110,46130,자연 선호(중),자연 선호(강),자연 선호(중),자연 선호(중),자연 선호(약),중립,도시 선호(강),도시 선호(중),전라남도,광주,3인 이상 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,g_g002445
남,40,전문가 및 관련 종사자,한달,44130,44770,44150,도시 선호(중),자연 선호(중),도시 선호(중),도시 선호(중),도시 선호(강),도시 선호(강),자연 선호(중),자연 선호(중),충청남도,충남,자녀 동반 여행,"역사 탐방, 문화적 경험 등 교육적 동기",3,g_g011849
