TRAVEL_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_MISSION_CHECK
g_g000399,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행",2023-05-20,2023-05-21,"SNS 인생샷 여행;테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람"
g_g000402,Well-ness 여행;SNS 인생샷 여행;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람,2023-05-20,2023-05-21,지역 문화예술/공연/전시시설 관람;역사 유적지 방문;시티투어
g_g000404,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;시티투어;캠핑",2023-06-03,2023-06-06,역사 유적지 방문;교육/체험 프로그램 참가;지역 축제/이벤트 참가
g_g000405,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;역사 유적지 방문;시티투어",2023-05-22,2023-05-25,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;SNS 인생샷 여행"
g_g000409,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;호캉스 여행;SNS 인생샷 여행",2023-05-23,2023-05-26,"테마파크, 놀이시설, 동/식물원 방문;호캉스 여행;SNS 인생샷 여행"
g_g000410,"테마파크, 놀이시설, 동/식물원 방문",2023-06-02,2023-06-04,"온천/스파;테마파크, 놀이시설, 동/식물원 방문;신규 여행지 발굴"
g_g000413,드라마 촬영지 방문;Well-ness 여행;SNS 인생샷 여행;친환경 여행(플로깅 여행);등반 여행,2023-05-31,2023-06-04,드라마 촬영지 방문;SNS 인생샷 여행;등반 여행
g_g000414,호캉스 여행;지역 문화예술/공연/전시시설 관람,2023-05-19,2023-05-22,지역 문화예술/공연/전시시설 관람;호캉스 여행;역사 유적지 방문
g_g000418,드라마 촬영지 방문;Well-ness 여행;SNS 인생샷 여행;호캉스 여행;역사 유적지 방문,2023-05-24,2023-05-27,호캉스 여행;인플루언서 따라하기 여행;역사 유적지 방문
g_g000419,지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가,2023-05-19,2023-05-22,시티투어;유흥/오락(나이트라이프);Well-ness 여행
g_g000420,교육/체험 프로그램 참가;Well-ness 여행;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);지역 문화예술/공연/전시시설 관람,2023-05-27,2023-05-28,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가
g_g000423,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문",2023-05-27,2023-05-29,"역사 유적지 방문;테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람"
g_g000425,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;SNS 인생샷 여행;드라마 촬영지 방문;시티투어;지역 문화예술/공연/전시시설 관람",2023-05-20,2023-05-22,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;드라마 촬영지 방문"
g_g000427,"온천/스파;호캉스 여행;신규 여행지 발굴;야외 스포츠, 레포츠 활동;역사 유적지 방문",2023-05-28,2023-05-30,"호캉스 여행;야외 스포츠, 레포츠 활동;역사 유적지 방문"
g_g000429,역사 유적지 방문;드라마 촬영지 방문;지역 문화예술/공연/전시시설 관람;교육/체험 프로그램 참가;SNS 인생샷 여행;호캉스 여행,2023-05-20,2023-05-22,역사 유적지 방문;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람
g_g000430,SNS 인생샷 여행;호캉스 여행;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가,2023-05-21,2023-05-23,호캉스 여행;지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행
g_g000435,"쇼핑;교육/체험 프로그램 참가;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;캠핑",2023-05-27,2023-05-30,"캠핑;지역 문화예술/공연/전시시설 관람;야외 스포츠, 레포츠 활동"
g_g000436,시티투어;시티투어;시티투어,2023-05-27,2023-05-30,시티투어;쇼핑;역사 유적지 방문
g_g000437,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",2023-05-19,2023-05-21,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람;Well-ness 여행"
g_g000440,"종교/성지 순례;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가",2023-05-27,2023-05-30,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가
g_g000441,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;역사 유적지 방문;시티투어",2023-05-20,2023-05-22,지역 문화예술/공연/전시시설 관람;드라마 촬영지 방문;Well-ness 여행
g_g000442,SNS 인생샷 여행;시티투어;지역 문화예술/공연/전시시설 관람;캠핑;지역 축제/이벤트 참가,2023-06-03,2023-06-06,지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가;호캉스 여행
g_g000443,교육/체험 프로그램 참가;SNS 인생샷 여행;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람,2023-06-03,2023-06-05,역사 유적지 방문;교육/체험 프로그램 참가;Well-ness 여행
g_g000447,"야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프)",2023-05-20,2023-05-22,"야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프);지역 문화예술/공연/전시시설 관람"
g_g000453,지역 문화예술/공연/전시시설 관람;역사 유적지 방문;쇼핑;호캉스 여행;SNS 인생샷 여행;인플루언서 따라하기 여행,2023-05-23,2023-05-26,"SNS 인생샷 여행;호캉스 여행;테마파크, 놀이시설, 동/식물원 방문"
g_g000454,Well-ness 여행,2023-06-02,2023-06-04,Well-ness 여행;쇼핑;지역 문화예술/공연/전시시설 관람
g_g000459,"역사 유적지 방문;Well-ness 여행;SNS 인생샷 여행;친환경 여행(플로깅 여행);야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",2023-05-27,2023-05-30,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행
g_g000460,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;호캉스 여행",2023-06-02,2023-06-04,쇼핑;호캉스 여행;교육/체험 프로그램 참가
g_g000461,종교/성지 순례;친환경 여행(플로깅 여행);시티투어;지역 축제/이벤트 참가,2023-05-26,2023-05-29,종교/성지 순례;친환경 여행(플로깅 여행);온천/스파
g_g000464,Well-ness 여행,2023-05-17,2023-05-22,Well-ness 여행;역사 유적지 방문;교육/체험 프로그램 참가
g_g000466,교육/체험 프로그램 참가;Well-ness 여행;인플루언서 따라하기 여행;역사 유적지 방문,2023-06-03,2023-06-05,Well-ness 여행;인플루언서 따라하기 여행;교육/체험 프로그램 참가
g_g000469,쇼핑;Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;역사 유적지 방문,2023-06-09,2023-06-11,"Well-ness 여행;SNS 인생샷 여행;야외 스포츠, 레포츠 활동"
g_g000471,"Well-ness 여행;신규 여행지 발굴;친환경 여행(플로깅 여행);역사 유적지 방문;야외 스포츠, 레포츠 활동",2023-06-03,2023-06-07,교육/체험 프로그램 참가;SNS 인생샷 여행;지역 축제/이벤트 참가
g_g000473,Well-ness 여행;SNS 인생샷 여행;등반 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,2023-05-26,2023-05-29,Well-ness 여행;신규 여행지 발굴;종교/성지 순례
g_g000474,시티투어;역사 유적지 방문;교육/체험 프로그램 참가;SNS 인생샷 여행,2023-05-16,2023-05-18,역사 유적지 방문;교육/체험 프로그램 참가;SNS 인생샷 여행
g_g000477,신규 여행지 발굴;인플루언서 따라하기 여행;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람,2023-05-27,2023-05-28,역사 유적지 방문;쇼핑;시티투어
g_g000478,Well-ness 여행;호캉스 여행;신규 여행지 발굴;역사 유적지 방문;지역 축제/이벤트 참가,2023-05-18,2023-05-21,역사 유적지 방문;호캉스 여행;지역 축제/이벤트 참가
g_g000480,캠핑;Well-ness 여행;신규 여행지 발굴;친환경 여행(플로깅 여행);시티투어,2023-06-03,2023-06-05,캠핑;Well-ness 여행;친환경 여행(플로깅 여행)
g_g000481,"교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;친환경 여행(플로깅 여행);등반 여행",2023-05-27,2023-05-30,역사 유적지 방문;온천/스파;교육/체험 프로그램 참가
g_g000483,SNS 인생샷 여행;친환경 여행(플로깅 여행);역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람,2023-05-24,2023-05-25,신규 여행지 발굴;SNS 인생샷 여행;친환경 여행(플로깅 여행)
g_g000486,역사 유적지 방문;신규 여행지 발굴;교육/체험 프로그램 참가;SNS 인생샷 여행,2023-05-29,2023-05-30,역사 유적지 방문;교육/체험 프로그램 참가;신규 여행지 발굴
g_g000487,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;시티투어;야외 스포츠, 레포츠 활동;캠핑",2023-05-25,2023-05-28,캠핑;SNS 인생샷 여행;인플루언서 따라하기 여행
g_g000488,쇼핑;Well-ness 여행;등반 여행,2023-06-03,2023-06-05,등반 여행;Well-ness 여행;쇼핑
g_g000490,쇼핑;Well-ness 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,2023-05-25,2023-05-27,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;교육/체험 프로그램 참가
g_g000492,"Well-ness 여행;친환경 여행(플로깅 여행);역사 유적지 방문;야외 스포츠, 레포츠 활동;캠핑",2023-05-28,2023-05-30,Well-ness 여행;친환경 여행(플로깅 여행);캠핑
g_g000494,"교육/체험 프로그램 참가;드라마 촬영지 방문;Well-ness 여행;역사 유적지 방문;야외 스포츠, 레포츠 활동",2023-06-02,2023-06-05,지역 축제/이벤트 참가;쇼핑;호캉스 여행
g_g000498,드라마 촬영지 방문;SNS 인생샷 여행;호캉스 여행;신규 여행지 발굴;지역 문화예술/공연/전시시설 관람,2023-05-17,2023-05-21,역사 유적지 방문;SNS 인생샷 여행;드라마 촬영지 방문
g_g000499,"테마파크, 놀이시설, 동/식물원 방문;지역 축제/이벤트 참가;역사 유적지 방문;캠핑;Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;친환경 여행(플로깅 여행)",2023-05-27,2023-05-29,지역 축제/이벤트 참가;역사 유적지 방문;신규 여행지 발굴
g_g000502,쇼핑;호캉스 여행;시티투어,2023-05-16,2023-05-19,"호캉스 여행;테마파크, 놀이시설, 동/식물원 방문;신규 여행지 발굴"
g_g000503,온천/스파;Well-ness 여행;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람,2023-05-19,2023-05-21,온천/스파;Well-ness 여행;인플루언서 따라하기 여행
g_g000506,"Well-ness 여행;호캉스 여행;테마파크, 놀이시설, 동/식물원 방문",2023-06-03,2023-06-06,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;시티투어"
g_g000507,쇼핑;SNS 인생샷 여행;신규 여행지 발굴;역사 유적지 방문;캠핑,2023-06-03,2023-06-06,역사 유적지 방문;캠핑;SNS 인생샷 여행
g_g000508,"드라마 촬영지 방문;SNS 인생샷 여행;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);야외 스포츠, 레포츠 활동",2023-05-27,2023-05-30,SNS 인생샷 여행;Well-ness 여행;드라마 촬영지 방문
g_g000510,교육/체험 프로그램 참가;SNS 인생샷 여행;호캉스 여행;지역 문화예술/공연/전시시설 관람,2023-05-19,2023-05-21,교육/체험 프로그램 참가;지역 문화예술/공연/전시시설 관람;호캉스 여행
g_g000515,"야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프);시티투어",2023-06-03,2023-06-05,"테마파크, 놀이시설, 동/식물원 방문;쇼핑;야외 스포츠, 레포츠 활동"
g_g000516,"쇼핑;지역 문화예술/공연/전시시설 관람;친환경 여행(플로깅 여행);SNS 인생샷 여행;신규 여행지 발굴;교육/체험 프로그램 참가;지역 축제/이벤트 참가;테마파크, 놀이시설, 동/식물원 방문",2023-06-10,2023-06-11,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람"
g_g000518,쇼핑;역사 유적지 방문;시티투어;드라마 촬영지 방문;SNS 인생샷 여행;신규 여행지 발굴,2023-05-26,2023-05-29,쇼핑;역사 유적지 방문;종교/성지 순례
g_g000519,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;친환경 여행(플로깅 여행)",2023-05-24,2023-05-26,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행"
g_g000520,종교/성지 순례;Well-ness 여행;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람,2023-05-20,2023-05-21,역사 유적지 방문;Well-ness 여행;지역 문화예술/공연/전시시설 관람
g_g000522,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;호캉스 여행;인플루언서 따라하기 여행;야외 스포츠, 레포츠 활동",2023-05-20,2023-05-22,"야외 스포츠, 레포츠 활동;호캉스 여행;테마파크, 놀이시설, 동/식물원 방문"
g_g000532,Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;캠핑,2023-06-09,2023-06-11,역사 유적지 방문;캠핑;Well-ness 여행
g_g000536,역사 유적지 방문;지역 문화예술/공연/전시시설 관람,2023-05-26,2023-05-29,역사 유적지 방문;신규 여행지 발굴;등반 여행
g_g000540,호캉스 여행;지역 문화예술/공연/전시시설 관람,2023-05-19,2023-05-21,호캉스 여행;지역 문화예술/공연/전시시설 관람;온천/스파
g_g000541,역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람,2023-06-02,2023-06-05,역사 유적지 방문;시티투어;신규 여행지 발굴
g_g000544,쇼핑;SNS 인생샷 여행;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람,2023-06-04,2023-06-07,인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행
g_g000545,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;지역 문화예술/공연/전시시설 관람",2023-05-28,2023-05-30,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람;쇼핑"
g_g000546,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;지역 문화예술/공연/전시시설 관람;유흥/오락(나이트라이프)",2023-05-18,2023-05-21,"Well-ness 여행;테마파크, 놀이시설, 동/식물원 방문;쇼핑"
g_g000552,쇼핑;시티투어,2023-05-27,2023-05-29,시티투어;등반 여행;쇼핑
g_g000556,쇼핑;SNS 인생샷 여행,2023-05-19,2023-05-22,SNS 인생샷 여행;쇼핑;지역 문화예술/공연/전시시설 관람
g_g000558,온천/스파;지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행;Well-ness 여행,2023-06-03,2023-06-06,"신규 여행지 발굴;Well-ness 여행;야외 스포츠, 레포츠 활동"
g_g000560,"SNS 인생샷 여행;인플루언서 따라하기 여행;야외 스포츠, 레포츠 활동;캠핑;지역 축제/이벤트 참가",2023-06-04,2023-06-07,"캠핑;테마파크, 놀이시설, 동/식물원 방문;교육/체험 프로그램 참가"
g_g000562,"드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람",2023-05-31,2023-06-03,신규 여행지 발굴;역사 유적지 방문;종교/성지 순례
g_g000569,"Well-ness 여행;야외 스포츠, 레포츠 활동;지역 축제/이벤트 참가",2023-05-24,2023-05-27,"역사 유적지 방문;지역 축제/이벤트 참가;야외 스포츠, 레포츠 활동"
g_g000570,온천/스파;Well-ness 여행;SNS 인생샷 여행;호캉스 여행;신규 여행지 발굴,2023-06-02,2023-06-04,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;호캉스 여행"
g_g000571,"호캉스 여행;시티투어;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;유흥/오락(나이트라이프)",2023-05-19,2023-05-21,"테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동;역사 유적지 방문"
