TRAVEL_ID,KTX/SRT(고속열차),관광버스,기타,렌터카(승용/승합/버스 등등),배/선박,버스 + 지하철,새마을/무궁화열차,시내/마을버스,시외/고속버스,자가용(승용/승합/트럭 등등),자전거,지하철,캠핑카(자차 및 렌탈),택시,항공기,MAJOR_TRANSPORT,TOTAL_MVMN_WON
g_g004831,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],16000
g_g004839,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],3500
g_g004849,0,0,0,0,0,0,0,0,0,62600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],62600
g_g004852,0,0,0,0,0,0,0,0,0,50354,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50354
g_g004853,0,0,0,0,0,0,0,0,0,46100,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],46100
g_g004865,0,0,0,0,0,0,0,0,31800,0,0,0,0,20500,0,"['시외/고속버스', '택시']",52300
g_g004869,0,0,0,0,0,0,0,0,0,60800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],60800
g_g004877,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],60000
g_g004879,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],12000
g_g004886,0,0,0,0,0,0,0,0,0,41600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],41600
g_g004893,0,0,0,0,0,0,0,0,0,123000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],123000
g_g004904,0,0,0,0,0,0,0,0,0,100840,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],100840
g_g004905,0,0,0,0,0,0,0,0,0,64600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],64600
g_g004906,0,0,0,0,0,0,0,0,0,57200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],57200
g_g004909,75000,0,0,0,0,0,0,0,9000,72150,0,0,0,0,0,"['KTX/SRT(고속열차)', '자가용(승용/승합/트럭 등등)']",156150
g_g004915,0,0,0,0,0,0,0,0,38800,44050,0,0,0,16900,0,"['자가용(승용/승합/트럭 등등)', '택시']",99750
g_g004916,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],90300
g_g004920,0,0,0,0,0,0,0,0,0,30500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30500
g_g004925,0,0,0,0,0,0,0,14000,0,0,0,0,0,41900,0,['KTX/SRT(고속열차)'],55900
g_g004926,0,0,0,0,0,0,0,0,0,61000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],61000
g_g004955,0,0,0,0,0,12400,0,0,0,0,0,0,0,70800,0,"['버스 + 지하철', '택시']",83200
g_g004961,0,0,0,0,0,0,0,0,0,123000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],123000
g_g004971,0,0,0,0,0,0,0,0,0,53400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],53400
g_g004975,0,0,0,0,0,0,0,0,0,104000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],104000
g_g004976,0,0,0,0,0,0,0,0,0,51500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],51500
g_g004977,0,0,0,0,0,0,0,0,0,66700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],66700
g_g004994,0,0,0,0,0,0,0,0,0,101200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],101200
g_g005012,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g005053,0,0,0,0,0,0,0,0,0,144600,0,0,0,15000,0,"['자가용(승용/승합/트럭 등등)', '택시']",159600
g_g005056,0,0,0,0,0,106600,0,0,0,0,0,0,0,11600,0,"['버스 + 지하철', '택시']",118200
g_g005060,0,0,0,0,0,0,17000,0,0,0,0,0,0,8600,0,['새마을/무궁화열차'],25600
g_g005076,0,0,0,0,0,0,0,0,0,111800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],111800
g_g005080,92500,0,0,114400,0,0,0,0,0,0,0,2750,0,21500,0,['렌터카(승용/승합/버스 등등)'],231150
g_g005081,16800,0,0,0,0,0,0,0,0,0,0,0,0,24300,0,"['KTX/SRT(고속열차)', '택시']",41100
g_g005083,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g005094,0,0,0,0,0,0,0,0,0,203000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],203000
g_g005105,0,0,0,0,0,0,0,0,0,118000,0,0,0,15000,0,['자가용(승용/승합/트럭 등등)'],133000
g_g005114,0,0,0,0,0,0,0,0,55300,0,0,0,0,11400,0,"['시외/고속버스', '택시']",66700
g_g005119,0,0,0,0,0,0,0,0,0,151725,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],151725
g_g005127,0,0,0,0,0,0,0,0,0,36851,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],36851
g_g005153,0,0,0,0,0,0,0,0,0,170500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],170500
g_g005160,0,0,0,0,0,130200,0,0,0,0,0,0,0,21760,0,"['버스 + 지하철', '택시']",151960
g_g005164,0,0,0,0,0,0,0,0,65400,0,0,0,0,0,0,['시외/고속버스'],65400
g_g005165,0,0,0,0,0,0,0,0,0,102000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],102000
g_g005167,0,0,0,0,0,0,0,0,0,125500,0,0,0,12900,0,['자가용(승용/승합/트럭 등등)'],138400
g_g005170,0,0,0,0,0,0,0,0,0,104000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],104000
g_g005171,0,0,0,0,0,15000,0,0,0,0,0,0,0,17000,0,"['버스 + 지하철', '택시']",32000
g_g005173,0,0,0,0,0,0,0,0,0,68000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],68000
g_g005175,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],70000
g_g005187,0,0,0,0,0,0,0,0,0,111735,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],111735
g_g005198,0,0,0,0,24000,0,0,0,0,150000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],174000
g_g005200,0,0,5700,32370,0,0,0,0,34000,0,0,0,0,19200,0,['택시'],91270
g_g005206,133800,0,0,0,0,0,0,0,0,0,0,2700,0,36400,0,"['KTX/SRT(고속열차)', '지하철', '택시']",172900
g_g005209,0,0,0,0,0,0,0,0,0,64080,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],64080
g_g005218,0,0,0,0,0,0,0,0,0,59970,0,5400,0,0,0,['자가용(승용/승합/트럭 등등)'],65370
g_g005219,0,0,0,0,0,0,0,2400,0,38900,0,0,0,7000,0,['자가용(승용/승합/트럭 등등)'],48300
g_g005225,0,0,0,0,0,0,0,0,0,86200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],86200
g_g005243,0,0,0,0,0,0,0,0,0,176600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],176600
g_g005250,0,0,0,0,0,0,0,0,0,115200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],115200
g_g005254,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],7000
g_g005259,59400,0,0,0,0,0,0,0,1900,0,0,0,0,15900,0,['택시'],77200
g_g005266,0,0,0,231080,0,0,0,0,145600,0,0,5800,0,4300,0,['시외/고속버스'],386780
g_g005270,0,0,0,0,0,0,0,0,0,141000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],141000
g_g005271,0,0,0,0,0,0,0,0,0,55000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],55000
g_g005273,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],85000
g_g005280,157400,0,0,101330,0,0,0,0,0,0,0,3600,0,0,0,['KTX/SRT(고속열차)'],262330
g_g005282,0,0,0,0,0,0,0,0,0,95900,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],95900
g_g005297,0,0,0,0,0,0,9000,0,0,0,0,7900,0,7900,0,"['새마을/무궁화열차', '지하철', '택시']",24800
g_g005299,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],90000
g_g005300,0,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],78000
g_g005302,0,0,0,0,0,0,0,0,0,65000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],65000
g_g005303,0,0,0,0,0,0,0,0,0,130000,0,4000,0,0,0,['자가용(승용/승합/트럭 등등)'],134000
g_g005310,95200,0,0,116080,7000,0,0,0,0,0,0,5000,0,11700,0,"['렌터카(승용/승합/버스 등등)', '택시']",234980
g_g005319,0,0,0,0,0,0,0,0,0,59800,0,0,0,6900,0,['자가용(승용/승합/트럭 등등)'],66700
g_g005330,170000,0,0,0,0,0,0,0,0,0,0,5400,0,30900,0,"['KTX/SRT(고속열차)', '지하철', '택시']",206300
g_g005358,60500,0,0,0,0,0,0,0,0,0,0,3600,0,5600,0,"['KTX/SRT(고속열차)', '지하철', '택시']",69700
g_g005372,149800,0,0,28548,0,0,0,0,0,0,0,5400,0,0,0,"['KTX/SRT(고속열차)', '렌터카(승용/승합/버스 등등)']",183748
g_g005377,0,0,0,0,0,0,0,0,0,31800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],31800
g_g005387,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],20000
g_g005391,68800,0,0,234495,0,0,0,0,0,0,0,3100,0,0,0,['KTX/SRT(고속열차)'],306395
g_g005392,0,0,0,0,0,0,0,0,0,249000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],249000
g_g005395,0,0,0,0,0,0,0,0,0,67000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],67000
g_g005398,68800,0,0,0,0,0,0,4500,0,0,0,0,0,9000,0,"['KTX/SRT(고속열차)', '시내/마을버스', '택시']",82300
g_g005400,0,0,0,0,0,0,0,0,0,78800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],78800
g_g005402,0,0,0,0,0,0,0,0,0,104500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],104500
g_g005415,0,0,0,0,0,0,0,0,0,73634,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],73634
g_g005419,0,0,0,0,0,0,30600,0,0,0,0,8100,0,0,0,"['새마을/무궁화열차', '지하철']",38700
g_g005438,189400,0,0,0,0,0,0,0,0,0,0,5300,0,55000,0,"['KTX/SRT(고속열차)', '지하철', '택시']",249700
g_g005447,0,0,0,0,0,0,0,0,0,59828,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],59828
g_g005454,0,0,0,0,0,0,21900,0,0,0,0,0,0,0,0,['새마을/무궁화열차'],21900
g_g005455,0,0,0,0,0,0,22600,3750,0,0,0,0,0,19700,0,"['새마을/무궁화열차', '시내/마을버스', '택시']",46050
g_g005461,0,0,0,0,0,28800,0,0,0,0,0,0,0,0,0,['버스 + 지하철'],28800
g_g005465,56600,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,"['KTX/SRT(고속열차)', '시내/마을버스']",62600
g_g005537,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g005541,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],4800
g_g005542,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g005544,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,['시내/마을버스'],5000
g_g005548,0,0,0,0,0,0,0,0,16500,40000,0,0,0,0,0,"['시외/고속버스', '자가용(승용/승합/트럭 등등)']",56500
g_g005549,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g005552,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],40000
g_g005554,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g005559,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],1700
g_g005564,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],20000
g_g005565,0,0,0,0,0,0,0,0,0,17200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],17200
g_g005567,0,0,0,0,0,0,0,0,0,46200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],46200
g_g005568,0,0,0,0,0,0,18500,7500,0,0,0,0,0,0,0,['새마을/무궁화열차'],26000
g_g005569,0,0,0,0,0,0,0,0,0,55000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],55000
g_g005572,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g005573,0,0,0,0,0,0,0,0,0,25900,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],25900
g_g005574,0,0,0,0,0,0,0,0,0,58000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],58000
g_g005576,0,0,0,0,0,41200,0,0,0,0,0,0,0,0,0,['버스 + 지하철'],41200
g_g005578,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,['시외/고속버스'],15700
g_g005579,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],40000
g_g005581,0,0,0,0,0,0,0,0,0,8300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],8300
g_g005583,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],14000
g_g005589,0,0,0,0,0,0,0,0,0,55400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],55400
g_g005590,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g005591,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g005593,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,['시외/고속버스'],5000
g_g005594,0,0,0,0,0,0,0,6700,0,0,0,0,0,0,0,['시내/마을버스'],6700
g_g005599,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g005601,0,0,0,0,0,0,0,0,0,60400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],60400
g_g005602,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g005681,0,0,0,0,0,0,0,0,0,71000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],71000
g_g005684,0,0,0,0,0,0,0,0,0,49100,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],49100
g_g005692,0,0,0,0,0,0,0,0,0,42600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],42600
g_g005694,15400,0,0,0,0,12200,21700,7500,0,0,0,0,0,0,0,['새마을/무궁화열차'],56800
g_g005701,0,0,0,0,0,0,0,0,0,71000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],71000
g_g005704,0,0,0,80000,0,0,0,0,60000,0,0,0,0,8000,0,"['렌터카(승용/승합/버스 등등)', '시외/고속버스', '택시']",148000
g_g005707,0,0,0,0,0,0,0,0,0,78600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],78600
g_g005708,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],10000
g_g005709,59800,0,0,0,0,57000,0,0,0,0,0,0,0,43140,0,['택시'],159940
g_g005711,0,0,0,0,0,12500,16200,0,0,0,0,0,0,0,0,['새마을/무궁화열차'],28700
g_g005716,0,0,0,0,0,0,0,0,21550,0,0,0,0,0,0,['시외/고속버스'],21550
g_g005725,40000,0,0,0,0,0,0,0,0,0,0,4800,0,9300,0,"['KTX/SRT(고속열차)', '지하철', '택시']",54100
g_g005742,0,0,0,169710,0,0,0,0,0,0,0,5000,0,0,0,['렌터카(승용/승합/버스 등등)'],174710
g_g005745,0,0,0,0,0,0,0,0,0,68000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],68000
g_g005746,0,0,0,0,0,0,0,0,0,192700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],192700
g_g005750,0,0,0,0,0,0,0,0,0,54571,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],54571
g_g005754,0,0,0,0,0,0,0,1250,0,58300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],59550
g_g005762,21000,0,0,0,0,0,0,0,0,4800,0,7800,0,0,0,['KTX/SRT(고속열차)'],33600
g_g005783,0,0,0,0,0,0,0,0,0,17779,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],17779
g_g005786,0,0,0,0,0,0,0,0,0,84900,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],84900
g_g005791,0,0,0,0,0,5000,0,0,0,0,0,0,0,34700,0,['택시'],39700
g_g005793,0,0,0,0,0,0,59600,9500,0,0,0,0,0,34100,0,"['새마을/무궁화열차', '시내/마을버스', '택시']",103200
g_g005794,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],8000
g_g005795,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g005806,0,0,0,0,0,0,0,0,0,38600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],38600
g_g005807,47500,0,0,0,0,0,0,0,0,0,0,1400,0,19900,0,['택시'],68800
g_g005808,0,0,0,0,0,95000,0,0,0,0,0,0,0,30000,0,"['버스 + 지하철', '택시']",125000
g_g005809,0,0,0,0,0,0,0,0,42800,0,0,0,0,39400,0,"['시외/고속버스', '택시']",82200
g_g005811,166100,0,0,0,0,0,0,0,0,0,0,8100,0,66000,0,['택시'],240200
g_g005812,52400,0,0,0,0,7250,0,0,0,0,0,0,0,0,0,['KTX/SRT(고속열차)'],59650
g_g005814,119600,21000,0,0,0,21000,0,0,0,0,0,0,0,0,0,"['KTX/SRT(고속열차)', '관광버스', '버스 + 지하철']",161600
g_g005815,0,0,0,134780,0,7300,0,0,0,0,0,0,0,0,0,['렌터카(승용/승합/버스 등등)'],142080
g_g005817,0,0,0,0,0,0,0,0,0,77100,0,0,0,15580,0,"['자가용(승용/승합/트럭 등등)', '택시']",92680
g_g005828,0,0,0,0,0,0,0,0,0,119500,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],119500
g_g005838,0,0,0,0,0,0,39800,0,0,80000,0,3000,0,0,0,"['새마을/무궁화열차', '자가용(승용/승합/트럭 등등)']",122800
g_g005840,40200,0,0,27770,0,0,0,0,0,0,0,5000,0,15400,0,"['KTX/SRT(고속열차)', '택시']",88370
g_g005841,0,0,0,0,0,0,0,0,0,33000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],33000
g_g005843,25400,0,0,0,0,41500,3600,0,0,0,0,0,0,19400,0,['택시'],89900
g_g005844,0,0,0,0,0,0,0,0,0,55000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],55000
g_g005855,0,0,0,0,0,0,0,0,0,63400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],63400
g_g005868,102200,0,0,58400,0,0,0,0,0,0,0,2500,0,10000,0,['렌터카(승용/승합/버스 등등)'],173100
g_g005889,0,0,0,0,0,0,0,0,0,130000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],130000
g_g005895,0,0,0,0,0,0,0,0,0,53000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],53000
g_g005899,145200,0,0,0,0,13500,0,0,0,0,0,0,0,17900,0,['택시'],176600
g_g005905,64400,0,0,0,0,0,0,0,0,0,0,4350,0,31600,0,['택시'],100350
g_g005913,0,0,0,0,0,0,0,0,0,52000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],52000
g_g005920,0,0,6500,0,0,0,0,0,0,132000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],138500
g_g005921,190600,0,0,0,0,0,0,0,0,0,0,3000,0,8600,0,"['KTX/SRT(고속열차)', '지하철', '택시']",202200
g_g005925,188800,0,0,0,0,0,0,2500,0,0,0,0,0,74800,0,['택시'],266100
g_g005932,0,0,0,0,0,0,0,0,6000,0,0,0,0,40000,0,"['시외/고속버스', '택시']",46000
g_g005952,94700,0,0,0,0,0,0,0,0,0,0,7000,0,14600,0,['KTX/SRT(고속열차)'],116300
g_g005954,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g005959,0,0,0,0,0,0,0,0,0,151100,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],151100
g_g005960,0,0,0,0,0,0,0,0,0,9200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],9200
g_g005965,0,0,0,0,0,0,0,0,0,91300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],91300
g_g005967,87300,0,0,0,0,0,0,0,2800,0,0,0,0,27000,0,['KTX/SRT(고속열차)'],117100
g_g005972,0,0,0,0,0,0,0,0,0,63000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],63000
g_g005974,0,0,0,0,0,0,0,0,8600,50000,0,0,0,0,0,"['시외/고속버스', '자가용(승용/승합/트럭 등등)']",58600
g_g005975,0,0,0,0,0,0,0,0,0,89700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],89700
g_g005978,0,0,0,0,0,58500,0,0,0,0,0,0,0,11100,0,"['버스 + 지하철', '택시']",69600
g_g005982,0,0,0,0,0,0,0,0,0,72500,0,0,0,22500,0,"['자가용(승용/승합/트럭 등등)', '택시']",95000
g_g005990,0,0,0,0,0,0,0,0,0,122200,0,0,0,9500,0,['자가용(승용/승합/트럭 등등)'],131700
g_g005992,0,0,0,66630,0,27900,0,0,0,0,0,0,0,0,0,"['렌터카(승용/승합/버스 등등)', '버스 + 지하철']",94530
g_g006003,0,0,0,0,0,0,0,0,0,81000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],81000
g_g006020,0,0,0,0,0,0,0,0,0,79000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],79000
g_g006023,47400,0,0,0,0,43600,0,0,0,0,1000,0,0,0,0,['자전거'],92000
g_g006027,0,0,0,0,0,0,0,0,0,31200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],31200
g_g006029,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],70000
g_g006055,70000,0,0,64370,0,0,0,2900,0,0,0,0,0,15000,0,['택시'],152270
g_g006057,0,0,0,0,0,0,0,0,0,112000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],112000
g_g006061,0,0,0,0,0,0,0,0,0,55400,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],55400
g_g006065,0,0,0,0,0,0,0,0,0,57000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],57000
g_g006076,94400,0,0,0,0,0,0,0,0,0,0,2500,0,19200,0,['KTX/SRT(고속열차)'],116100
g_g006084,0,0,0,0,0,0,0,0,0,72888,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],72888
g_g006092,0,0,0,0,0,0,0,0,0,30700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30700
g_g006096,0,0,0,0,0,0,0,0,0,44000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],44000
g_g006100,0,0,0,0,0,0,0,0,0,174000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],174000
g_g006101,0,0,0,0,0,27000,0,0,0,6300,0,0,0,153300,0,"['버스 + 지하철', '자가용(승용/승합/트럭 등등)', '택시']",186600
g_g006102,0,0,0,0,0,0,0,0,0,17700,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],17700
g_g006114,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],60000
g_g006130,0,0,0,0,0,0,0,0,0,78100,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],78100
g_g006132,0,0,0,0,0,0,35100,0,8000,0,0,0,0,38600,0,['새마을/무궁화열차'],81700
g_g006135,0,0,0,0,0,0,0,0,0,61799,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],61799
g_g006137,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],50000
g_g006142,70000,0,0,0,0,0,0,0,0,0,0,1250,0,147900,0,['택시'],219150
g_g006151,0,0,0,0,0,0,0,0,0,52000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],52000
g_g006152,0,0,0,0,0,0,0,0,0,81000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],81000
g_g006161,285000,0,0,0,0,15000,0,0,0,0,0,0,0,17000,0,"['KTX/SRT(고속열차)', '버스 + 지하철', '택시']",317000
g_g006163,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],30000
g_g006168,0,0,0,224400,0,0,0,0,0,0,0,5400,0,0,201314,"['렌터카(승용/승합/버스 등등)', '항공기']",431114
g_g006175,0,0,0,0,0,10650,0,0,0,34100,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],44750
g_g006179,0,0,0,0,0,0,0,0,0,80000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],80000
g_g006180,0,0,0,0,0,80000,0,0,0,0,0,0,0,14300,0,['택시'],94300
g_g006181,0,0,0,75738,0,0,22600,0,0,0,0,1950,54108,0,0,['렌터카(승용/승합/버스 등등)'],154396
g_g006189,0,0,0,0,0,0,0,0,0,27300,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],27300
g_g006190,0,0,0,0,0,0,0,0,0,79000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],79000
g_g006196,0,0,0,0,0,0,0,0,0,66228,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],66228
g_g006197,0,0,0,0,0,0,0,0,0,62200,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],62200
g_g006201,0,0,0,0,0,28900,0,0,0,30000,0,0,0,0,0,"['버스 + 지하철', '자가용(승용/승합/트럭 등등)']",58900
g_g006210,73700,0,0,0,0,0,0,0,0,60000,0,1900,0,0,0,['KTX/SRT(고속열차)'],135600
g_g006212,0,0,0,0,0,0,0,0,0,141000,0,0,0,18840,0,['자가용(승용/승합/트럭 등등)'],159840
g_g006213,158000,0,0,0,0,0,0,0,0,103000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],261000
g_g006214,0,0,0,0,0,0,0,0,0,46600,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],46600
g_g006223,0,0,0,0,0,0,0,0,35900,0,0,0,0,17900,0,"['시외/고속버스', '택시']",53800
g_g006227,0,0,0,0,0,0,0,0,0,112000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],112000
g_g006231,79200,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,"['KTX/SRT(고속열차)', '버스 + 지하철']",94200
g_g006249,0,0,0,0,0,0,0,0,0,41000,0,0,0,0,0,['자가용(승용/승합/트럭 등등)'],41000
