TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
g_g000614,2305280004,3,1,,경기전 관람,N,1,2
g_g000614,2305280004,3,5,,전동성당,N,5,2
g_g000614,2305280007,4,1,,,,,
g_g000614,2305280004,4,2,,,,,
g_g000618,2305270002,1,0,,커피;케이크,N,1,
g_g000618,2305280003,1,0,,우동,N,1,
g_g000618,2305260002,1,5,,불고기,Y,4,
g_g000618,2305260005,2,0,,회;매운탕거리;홍주,N,1,
g_g000618,2305270002,2,1,,주유,N,1,
g_g000618,2305270005,2,1,,한우;야채;마트 쇼핑,N,1,
g_g000618,2305260002,3,0,,리조트 내 사우나,N,1,1
g_g000618,2305270004,3,2,,사찰 관람,N,5,2
g_g000618,2305270003,4,0,,,,,
g_g000618,2305260002,4,1,,,,,
g_g000618,2305260003,5,0,,,,,
g_g000618,2305280002,5,0,,,,,
g_g000618,2305280003,5,1,,,,,
g_g000618,2305260002,5,2,,,,,
g_g000618,2305260003,6,1,,주유,N,1,
g_g000619,2306030002,1,0,,꽈배기,N,1,
g_g000619,2306030004,1,0,,매운양푼갈비;공기밥,N,1,
g_g000619,2306030009,1,0,,삼겹살;된장찌개;공기밥,N,1,
g_g000619,2306040002,1,0,,비빔국수ㆍ멸치국수ㆍ만두,N,1,
g_g000619,2306030003,3,0,,의림지 역사박물관 전시실 관람,N,5,2
g_g000619,2306030007,3,0,,케이블카 탑승,N,1,1
g_g000619,2306040001,3,1,,옥순봉 출렁다리 입장 및 관람,N,1,2
g_g000619,2306030006,3,3,,숙소체크인,N,5,1
g_g000619,2306030008,4,0,,,,,
g_g000619,2306030003,4,1,,,,,
g_g000619,2306030007,4,1,,,,,
g_g000619,2306030010,5,0,,,,,
g_g000619,2306030008,5,1,,,,,
g_g000619,2306030003,5,2,,,,,
g_g000622,2306050002,1,0,,감자핫도그,Y,1,
g_g000622,2306050004,1,0,,백합죽,Y,1,
g_g000622,2306060002,1,0,,북어해장라면;유부우동,N,1,
g_g000622,2306040002,1,1,,집에서 준비해 온 음식으로 저녁식사를 함,N,4,
g_g000622,2306040005,1,1,,교촌치킨 허니콤보,N,2,
g_g000622,2306040002,2,0,,맥주;과자;아이스크림,N,1,
g_g000622,2306050003,2,0,,과자(고래밥);우유;빵,N,1,
g_g000622,2306040004,3,0,,운문산반딧불이 서식지에서 반딧불이가 날아다니는 것을 관찰하는 생태체험을 함,Y,1,1
g_g000622,2306050006,3,2,,야간 해루질,Y,5,1
g_g000622,2306050001,4,0,,,,,
g_g000622,2306050005,4,0,,,,,
g_g000622,2306050006,4,1,,,,,
g_g000622,2306040002,4,3,,,,,
g_g000622,2306040005,5,0,,,,,
g_g000622,2306050007,5,0,,,,,
g_g000622,2306040002,5,2,,,,,
g_g000622,2306060001,6,0,,게임센터 오락;인형뽑기,N,1,
g_g000622,2306040003,7,3,,,,,
g_g000622,2306050002,7,3,,,,,
g_g000624,2305200005,1,0,,아오리따 에스뻬시알;코카콜라;제로콜라;또르띠야,Y,1,
g_g000624,2305200009,1,0,,아이스아메리카노;아이스크림라떼;딸기요거트케이크,N,1,
g_g000624,2305200010,1,0,,순살 후라이드 치킨,Y,2,
g_g000624,2305200006,1,1,,아이스아메리카노;아이스라떼,N,1,
g_g000624,2305200006,2,0,,양말;그림책;옷;가방;식기,N,5,
g_g000624,2305200010,2,4,,호걸이 마그넷,N,1,
g_g000624,2305200007,3,0,,전시 관람,N,5,2
g_g000624,2305200010,3,1,,야구 관람,Y,1,2
g_g000624,2305200008,4,0,,,,,
g_g000624,2305200010,4,2,,,,,
g_g000624,2305200003,7,0,,,,,
g_g000624,2305200004,7,0,,,,,
g_g000624,2305200011,7,0,,,,,
g_g000628,2305190003,1,0,,김치찌개;가자미정식,N,1,
g_g000628,2305200003,1,0,,아메리카노,N,1,
g_g000628,2305190004,1,1,,아이스아메리카노;그린티,N,1,
g_g000628,2305190006,2,1,,소고기,N,1,
g_g000628,2305210002,3,1,,보령시 요트경기장 구경/탐방했습니다.,N,5,2
g_g000628,2305200002,4,0,,,,,
g_g000628,2305210002,4,0,,,,,
g_g000628,2305220003,4,0,,,,,
g_g000628,2305190005,4,1,,,,,
g_g000628,2305220002,4,1,,,,,
g_g000628,2305220002,5,0,,,,,
g_g000628,2305190004,7,0,,,,,
g_g000628,2305190007,7,0,,,,,
g_g000628,2305190008,7,0,,,,,
g_g000628,2305220004,7,0,,,,,
g_g000629,2305270002,1,0,,회오리감자;어묵바,N,1,
g_g000629,2305270005,1,0,,마늘떡갈비정식 3인분,N,1,
g_g000629,2305270007,1,0,,오미자차;자몽차;복숭아아이스티,N,1,
g_g000629,2305280002,1,0,,바닐라라떼;카페라떼,N,1,
g_g000629,2305280003,1,0,,수제돈까스;일반돈까스;올갱이해장국;돌솥비빔밥,N,1,
g_g000629,2305270004,3,0,,모터보트 탑승,N,1,1
g_g000629,2305270006,3,0,,동굴 체험,Y,1,1
g_g000629,2305270008,3,0,,아쿠아리움 관랑,Y,5,2
g_g000629,2305280001,3,0,,문경새재,N,1,2
g_g000629,2305280001,4,1,,,,,
g_g000629,2305270003,4,3,,,,,
g_g000636,2305190005,1,0,,물회;칼국수;회,N,1,
g_g000636,2305190006,1,0,,케이크;커피;딸기라떼;블루베리요거트,Y,1,
g_g000636,2305190003,4,0,,,,,
g_g000636,2305190004,4,0,,,,,
g_g000637,2305190003,1,0,,햇반;김;맥주;스팸;컵라면,N,2;3,
g_g000637,2305200003,1,0,,산채비빔밥;오징어파전,N,1,
g_g000637,2305200003,1,1,,간식(군밤),N,1,
g_g000637,2305190002,2,2,,저녁 바닷가 산책을 위한 라이트 건전지,N,5,
g_g000637,2305200001,2,2,,커피,N,1,
g_g000637,2305200001,3,0,,내소사 관람;전나무숲길 산책,Y,1,2
g_g000637,2305190002,4,0,,,,,
g_g000637,2305200001,4,1,,,,,
g_g000637,2305190002,5,1,,,,,
g_g000637,2305190003,5,1,,,,,
g_g000638,2305190004,1,0,,소떡소떡,N,1,
g_g000638,2305200003,1,0,,컵라면;차,N,4,
g_g000638,2305200005,1,0,,땡초전,N,1,
g_g000638,2305210001,1,0,,아이스아메리카노,N,1,
g_g000638,2305210013,1,0,,비빔국수;삶은달걀;육전;소주;맥주,N,1,
g_g000638,2305220002,1,0,,게스트하우스 조식 토스트;요거트,Y,4,
g_g000638,2305220003,1,0,,탐앤탐스 캐모마일티,N,1,
g_g000638,2305190012,1,1,,오겹살,Y,4,
g_g000638,2305200006,1,1,,호도수꽃시장에서 구입란 땡초전,Y,4,
g_g000638,2305190007,2,0,,야채;에너지바;과자;즉석밥;라면(산에서 먹을 간식),N,1,
g_g000638,2305190008,2,0,,지리산흑돼지오겹살,N,1,
g_g000638,2305190011,2,0,,물;얼음,N,1,
g_g000638,2305210002,2,0,,손수건,N,1,
g_g000638,2305210003,2,0,,휘발유,N,1,
g_g000638,2305210015,2,0,,조끼;모자,N,1,
g_g000638,2305220005,2,0,,해바라기 한송이,N,1,
g_g000638,2305220006,2,0,,딸기케이크,N,1,
g_g000638,2305220007,2,0,,생일초,N,1,
g_g000638,2305190002,2,1,,배 탑승비용;차량 선적비용,Y,1,
g_g000638,2305210005,3,0,,패러글라이딩,Y,1,1
g_g000638,2305210007,3,0,,무료 전시 괌람,N,5,2
g_g000638,2305210009,3,0,,가로수길에서 사진 찍었습니다.,N,1,2
g_g000638,2305210014,4,0,,,,,
g_g000638,2305210017,4,0,,,,,
g_g000638,2305220001,4,0,,,,,
g_g000638,2305220011,4,0,,,,,
g_g000638,2305220012,4,0,,,,,
g_g000638,2305190012,5,0,,,,,
g_g000638,2305200004,5,0,,,,,
g_g000638,2305200006,5,0,,,,,
g_g000638,2305210012,5,0,,,,,
g_g000638,2305210018,5,0,,,,,
g_g000638,2305220009,5,0,,,,,
g_g000638,2305220010,5,0,,,,,
g_g000638,2305220013,5,0,,,,,
g_g000638,2305200003,5,1,,,,,
g_g000638,2305220002,5,1,,,,,
g_g000638,2305190009,6,0,,차량 주차,N,1,
g_g000638,2305190010,6,0,,2박 야영 금액 지불,Y,1,
g_g000638,2305200001,6,0,,등산,N,5,
g_g000638,2305210008,6,0,,자전거 대여(신분증지참시 2시간 무료대여),N,5,
g_g000638,2305210010,6,0,,자전거로 담양댐까지 라이딩 하려 했으니 반납 시간 때문에 중간 지점까지만 갔습니다,Y,5,
g_g000638,2305210011,6,0,,자전거 반납,N,5,
g_g000638,2305210016,6,0,,사진촬영,N,1,
g_g000638,2305220008,6,0,,사진 촬영,N,1,
g_g000638,2305220014,6,0,,배에 차를 선적하고 밤동안 제주로 이동했습니다,Y,1,
g_g000638,2305200002,6,1,,등산,N,5,
g_g000638,2305200005,6,1,,음식포장,N,5,
g_g000638,2305210006,6,1,,미리 짐 맡기고 나왔습니다,Y,1,
g_g000638,2305190002,7,0,,,Y,,
g_g000638,2305190003,7,0,,,,,
g_g000638,2305190005,7,0,,,,,
g_g000638,2305190006,7,0,,,,,
g_g000638,2305220004,7,0,,,,,
g_g000638,2305230001,7,0,,,,,
g_g000638,2305210004,7,1,,,,,
g_g000639,2305270006,1,0,,쫀디기;햄,N,1,
g_g000639,2305270008,1,0,,햄버거;감자튀김;콜라;소떡소떡,N,1,
g_g000639,2305270010,1,0,,양념 막창 구이;양념 갈비 구이,N,1,
g_g000639,2305280002,1,0,,한우무우국,N,1,
g_g000639,2305280008,1,0,,아이스아메리카노;먹빵이 빵(팥 + 크림치즈 빵),Y,1,
g_g000639,2305280011,1,0,,잡채;떡볶이;김밥;오뎅,N,1,
g_g000639,2305280014,1,0,,광어 & 오징어 물회,N,1,
g_g000639,2305290001,1,0,,삼선짬뽕;물짜장;탕수육,N,1,
g_g000639,2305290003,1,0,,약과쿠키;아인슈페너;딸기스무디,N,1,
g_g000639,2305270002,1,1,,양념 막창 구이;양념 갈비 구이;주류(이전경로에서 구입),Y,4,
g_g000639,2305270009,1,1,,아이스아메리카노,N,1,
g_g000639,2305270010,1,1,,참이슬 1병;카스 1캔;토레타 500ml,N,2,
g_g000639,2305270004,2,0,,주먹밥 및 유부초밥,N,1,
g_g000639,2305280003,2,0,,염주,N,1,
g_g000639,2305280006,2,0,,고양이 도자기 티스푼,N,1,
g_g000639,2305290002,2,0,,단팥빵;야채빵,N,1,
g_g000639,2305270006,2,1,,기타 군것질거리,N,5,
g_g000639,2305280006,2,1,,비누 및 거품망,N,1,
g_g000639,2305280003,3,1,,동국사 입장 및 관람,N,5,2
g_g000639,2305270009,4,0,,,,,
g_g000639,2305280004,4,0,,,,,
g_g000639,2305280005,4,0,,,,,
g_g000639,2305280007,4,0,,,,,
g_g000639,2305280009,4,0,,,,,
g_g000639,2305280010,4,0,,,,,
g_g000639,2305280012,4,0,,,,,
g_g000639,2305290004,4,0,,,,,
g_g000639,2305290005,4,0,,,,,
g_g000639,2305270007,4,1,,,,,
g_g000639,2305280006,4,2,,,,,
g_g000639,2305270002,5,0,,,,,
g_g000639,2305280001,5,0,,,,,
g_g000639,2305280013,5,0,,,,,
g_g000639,2305270003,7,0,,,,,
g_g000639,2305270005,7,0,,,,,
g_g000642,2305270003,1,0,,순대국;방일해장국;소고기해장국,Y,1,
g_g000642,2305270006,1,0,,칼국수;낙지탕탕이;문어숙회;소주,N,1,
g_g000642,2305280001,1,0,,돈까스;소떡소떡;떡볶이,N,1,
g_g000642,2305270004,2,0,,과자;커피;우유;물;아이스크림;맥주,N,1,
g_g000642,2305270005,3,0,,갯벌 맛조개 잡기 체험;바다 구경,N,5,1
g_g000642,2305270005,4,1,,,,,
g_g000642,2305270002,5,0,,,,,
g_g000643,2306030003,1,0,,치킨클래식샌드위치,N,1,
g_g000643,2306030004,1,0,,연돈볼카츠,N,1,
g_g000643,2306030006,1,0,,동태찌개,N,1,
g_g000643,2306030009,1,0,,아메리카노,N,1,
g_g000643,2306040003,1,0,,두부짜박이;순두부찌개,N,1,
g_g000643,2306040008,1,0,,생맥주 2잔 및 칩스 테이크아웃,Y,1,
g_g000643,2306050008,1,0,,순두부찌개;막국수,N,1,
g_g000643,2306050009,1,0,,커피와 디저트,Y,1,
g_g000643,2306030004,1,1,,호두과자,N,1,
g_g000643,2306040008,1,3,,닭강정 테이크아웃,Y,1,
g_g000643,2306040008,1,4,,파전과 삼겹살구이 테이크아웃,Y,1,
g_g000643,2306030013,2,0,,영화보면서 먹을 음료 및 먹거리 구매,N,1,
g_g000643,2306040002,2,0,,숙소에서 먹을 음료 및 먹거리 구입,N,1,
g_g000643,2306040006,2,0,,먹거리 구매,N,1,
g_g000643,2306050002,2,0,,숙소에서 먹을 음료 구매,Y,1,
g_g000643,2306050005,2,0,,음료 구매,Y,1,
g_g000643,2306030009,2,1,,푸드트럭 음식;노점 잡화 등,N,5,
g_g000643,2306030011,2,1,,음료 및 먹거리,N,1,
g_g000643,2306030005,3,0,,영화제,Y,5,2
g_g000643,2306030010,3,0,,영화제 영화 <사갈> 관람,Y,1,2
g_g000643,2306030014,3,0,,야외 무료상영 영화 관람,N,5,2
g_g000643,2306040005,3,0,,영화제 영화 <이마베프> 관람 및 평론가 GV 이벤트 청취,Y,1,2
g_g000643,2306050006,3,0,,영화제 영화 <5시부터 7시까지의 주희> 관람,Y,1,2
g_g000643,2306050007,3,0,,영화제 영화 <플랜75> 관람,Y,1,2
g_g000643,2306040008,3,1,,무주등나무운동장 야외상영영화 및 공연 관람,Y,1,2
g_g000643,2306030012,3,2,,야외 영화무료상영,N,5,2
g_g000643,2306030007,4,0,,,,,
g_g000643,2306030008,4,1,,,,,
g_g000643,2306030012,4,1,,,,,
g_g000643,2306050006,4,1,,,Y,,
g_g000643,2306030008,5,0,,,,,
g_g000643,2306040001,5,0,,,,,
g_g000643,2306040004,5,0,,,,,
g_g000643,2306040007,5,0,,,,,
g_g000643,2306050003,5,0,,,,,
g_g000643,2306050004,5,0,,,,,
g_g000643,2306050009,5,1,,,,,
g_g000643,2306040008,5,2,,,Y,,
g_g000643,2306030002,5,5,,,,,
g_g000643,2306040007,6,1,,한풍루 아래에서 지인들과 돗자리 깔고 취식 및 휴식,N,5,
g_g000643,2306050003,6,1,,,Y,5,
g_g000643,2306030007,7,1,,,,,
g_g000648,2305270006,1,0,,돈오므라이스;토란통모짜돈까스,N,1,
g_g000648,2305270009,1,0,,아이스아메리카노;샤인히비스커스,N,1,
g_g000648,2305270013,1,0,,닭갈비;주먹밥,Y,1,
g_g000648,2305280001,1,0,,쉬림프로제파스타;잠봉명란파스타,N,1,
g_g000648,2305280005,1,0,,해물라면;소주;제육볶음;주먹밥,N,1,
g_g000648,2305290001,1,0,,2인세트 (두루치기+된장찌개+밥),N,1,
g_g000648,2305290004,1,0,,커피;음료,N,1,
g_g000648,2305290002,2,0,,우산;장난감,N,1,
g_g000648,2305280001,2,1,,우산,N,1,
g_g000648,2305270007,3,0,,곡성장미축제 관람,N,1,2
g_g000648,2305280003,3,0,,크루즈 관광,Y,1,2
g_g000648,2305290003,3,0,,영화관람,Y,1,2
g_g000648,2305280007,4,0,,,,,
g_g000648,2305280004,5,0,,,,,
g_g000648,2305280006,5,0,,,,,
g_g000648,2305280008,5,0,,,,,
g_g000648,2305270014,5,1,,,,,
g_g000648,2305280002,5,2,,,,,
g_g000648,2305270002,7,0,,,,,
g_g000648,2305270003,7,0,,,,,
g_g000648,2305270005,7,0,,,,,
g_g000648,2305270008,7,0,,,,,
g_g000648,2305270010,7,0,,,,,
g_g000648,2305270011,7,0,,,,,
g_g000648,2305290006,7,0,,,,,
g_g000648,2305270004,7,1,,,,,
g_g000648,2305270012,7,1,,,,,
g_g000648,2305290005,7,1,,,,,
g_g000651,2305270002,1,0,,군만두;볶음밥;짜장면,Y,1,
g_g000651,2305270005,1,0,,피자,N,1,
g_g000651,2305280001,1,0,,물총조개탕;해물파전,N,1,
g_g000651,2305270003,1,3,,스타벅스 라이트키위라임 블렌디드,Y,1,
g_g000651,2305270005,1,4,,닭꼬치,N,1,
g_g000651,2305270005,1,5,,아이스크림,N,1,
g_g000651,2305270005,1,6,,음료수,N,1,
g_g000651,2305280002,2,0,,주방세제,N,1,
g_g000651,2305270005,2,1,,아이쇼핑(돗자리;각종 푸드트럭 음식;장난감),Y,5,
g_g000651,2305280003,2,1,,빵(명란바게트 튀김소보루 롤케이크 등),N,1,
g_g000651,2305270003,2,2,,비즈반지,N,1,
g_g000651,2305270006,3,0,,분노의질주 영화 감상,Y,1,2
g_g000651,2305280004,3,0,,전시된 미술 작품 관람,N,1,2
g_g000651,2305270005,3,2,,대전한빛맥주축제 초청가수 행사;음악분수대 관람,N,1,2
g_g000651,2305270003,4,1,,,,,
g_g000651,2305280005,4,1,,,,,
g_g000651,2305270005,4,3,,,,,
g_g000651,2305270003,5,0,,,,,
g_g000651,2305270004,5,0,,,,,
g_g000651,2305270008,5,0,,,,,
g_g000651,2305270002,5,1,,,,,
g_g000653,2305210002,1,0,,해물파전;돌솥비빔밥;산채비빔밥,N,1,
g_g000653,2305210004,2,0,,커피;과자류,Y,1,
g_g000653,2305220002,2,1,,간식류,Y,1,
g_g000653,2305210003,3,0,,고인돌 구경;공원내 대나무 순 관찰;산책;움집내부 들어가보는 체험,N,1,1
g_g000653,2305220001,3,0,,순천만국제정원박람회관람;다양한 나라별 정원관람;어린이동물원가서 다양한 동물 관찰;다양한 꽃과 나무로 꾸며진 정원을 볼수 있었다,N,1,2
g_g000653,2305210001,3,1,,절 내부 관람;법정스님 무소유길 따라 걷기;부처님오신날 연등관람,Y,5,2
g_g000653,2305210001,4,0,,,,,
g_g000653,2305210003,4,1,,,,,
g_g000653,2305220001,4,1,,,,,
g_g000653,2305210003,5,2,,,,,
g_g000653,2305220001,5,2,,,,,
g_g000653,2305200002,7,0,,,,,
g_g000653,2305200003,7,0,,,,,
g_g000653,2305220002,7,0,,,,,
g_g000653,2305220004,7,1,,,,,
g_g000654,2305270002,1,0,,아이스크림,N,1,
g_g000654,2305270004,1,0,,짜장면;우동;탕수육,N,1,
g_g000654,2305280003,1,0,,떡볶이;순대;튀김;오뎅,N,1,
g_g000654,2305280004,1,0,,아이스티;커피;초코라떼,N,1,
g_g000654,2305280008,1,0,,샤브샤브 월남쌈,N,1,
g_g000654,2305290002,1,0,,라면;돈까스,N,1,
g_g000654,2305280005,1,2,,뻥튀기;과자,N,4,
g_g000654,2305270005,1,3,,회오리감자,N,1,
g_g000654,2305280005,2,0,,옛날과자,N,1,
g_g000654,2305270006,2,1,,과자 및 음료수,N,1,
g_g000654,2305280009,2,1,,아이들 기념품,N,1,
g_g000654,2305270003,3,0,,어린이키즈카페,Y,1,1
g_g000654,2305280001,3,0,,수목원 및 곤충박물관 관랑,N,5,2
g_g000654,2305280002,3,0,,유적지 관람,N,5,2
g_g000654,2305280006,3,0,,마그넷 마들기,N,1,2
g_g000654,2305280007,3,0,,온천 족욕 체험,N,5,1
g_g000654,2305290001,3,0,,과학관 쇼 관람 및 과학기구 체험,Y,5,1
g_g000654,2305280007,3,3,,족욕장 주변 봄꽃 축제 전시 관람,N,5,2
g_g000654,2305270005,3,4,,바닥분수 관람 및 바닥물놀이,N,5,2
g_g000654,2305270005,4,1,,,,,
g_g000654,2305280001,4,1,,,,,
g_g000654,2305280007,4,1,,,,,
g_g000654,2305290002,5,1,,,,,
g_g000654,2305270005,5,2,,,,,
g_g000654,2305280007,5,2,,,,,
g_g000654,2305280009,5,2,,,,,
g_g000657,2305280003,1,0,,텅수육(소);짜장면;해물짬뽕,N,1,
g_g000657,2305290002,1,2,,소바공방정식;왕돈까스세트,Y,1,
g_g000657,2305280002,3,0,,피터팬 뮤지컬 관람,Y,1,2
g_g000657,2305280004,3,0,,사계절상상놀이터;숲체험,Y,1,1
g_g000657,2305290002,3,1,,놀이기구 탑승;사파리 관람;동물원 관람;플라워랜드 관람,Y,1,1
g_g000657,2305280005,4,0,,,,,
g_g000657,2305290001,4,0,,,,,
g_g000657,2305290002,4,3,,,Y,,
g_g000657,2305280006,5,0,,,,,
g_g000658,2305220010,1,0,,바베큐 ㆍ라면,N,2;3,
g_g000658,2305220013,1,0,,두부전골,N,1,
g_g000658,2305230005,1,0,,청국장&고등어조림&돌솥밥,N,1,
g_g000658,2305240003,1,0,,시래기&임연수&삼치 가마솥밥,N,1,
g_g000658,2305220003,1,1,,사전구매 빵ㆍ바나나ㆍ생수 & 던킨 아메리카노,N,1;3,
g_g000658,2305230004,3,0,,꽃차 시음 및. 족욕,Y,1,1
g_g000658,2305220011,4,0,,,,,
g_g000658,2305220012,4,0,,,,,
g_g000658,2305220014,4,0,,,,,
g_g000658,2305240001,4,0,,,,,
g_g000658,2305230002,4,1,,,,,
g_g000658,2305230006,5,0,,,,,
g_g000658,2305220010,5,1,,,,,
g_g000658,2305220014,5,1,,,,,
g_g000658,2305230004,5,1,,,,,
g_g000658,2305220002,7,0,,,,,
g_g000665,2306060002,1,0,,한정식 양반세트,Y,1,
g_g000665,2306070001,1,0,,끓이는식 콩나물 국밥4;남부식1,N,1,
g_g000665,2306070004,1,0,,전주비빔밥3;육회비빔밥2,N,1,
g_g000665,2306070005,1,0,,흑임자 팥빙수3;매실차1;대추차1,N,1,
g_g000665,2306070007,1,0,,모듬전,N,1,
g_g000665,2306080001,1,0,,슈크림빵;가나슈볼;버터크림빵;마약옥수수빵;슈볼;딸기오믈렛;육쪽마늘빵;화이트엔젤카스테라,N,1,
g_g000665,2306060004,1,3,,닭강정;후라이드 치킨,N,1,
g_g000665,2306070003,3,0,,동물 관람,N,1,2
g_g000665,2306080002,3,0,,영유아 창의체험관 활용,Y,1,1
g_g000665,2306070003,4,1,,,,,
g_g000665,2306060004,4,4,,,,,
g_g000665,2306060003,5,0,,,,,
g_g000665,2306060005,5,0,,,,,
g_g000665,2306070002,5,0,,,,,
g_g000665,2306070006,5,0,,,,,
g_g000665,2306070008,5,0,,,,,
g_g000665,2306070005,5,1,,,,,
g_g000665,2306070007,5,1,,,,,
g_g000665,2306060003,6,3,,수영장 이용,N,1,
g_g000665,2306070003,6,3,,주차,N,1,
g_g000665,2306060003,6,4,,휴식,Y,5,
g_g000670,2305200002,1,0,,새우볶음밥;짜장면 곱배기;짜장면,N,1,
g_g000670,2305200006,1,0,,김밥;떡볶이;미역국밥,N,1,
g_g000670,2305210002,1,0,,케이크;브런치세트;피자;커피,N,1,
g_g000670,2305200002,1,1,,델리만쥬,N,2,
g_g000670,2305200005,2,0,,과자;아이스크림,N,1,
g_g000670,2305210001,3,0,,모래놀이;놀이터 이용;배드민턴,N,5,1
g_g000670,2305200004,3,1,,수영 및 찜질,Y,1,1
g_g000670,2305200004,3,2,,찜질,Y,1,1
g_g000670,2305200003,4,0,,,,,
g_g000670,2305200007,4,0,,,,,
g_g000670,2305210003,4,0,,,,,
g_g000670,2305210001,4,1,,,,,
g_g000670,2305200004,5,0,,,,,
g_g000670,2305200008,5,0,,,,,
g_g000670,2305200003,5,1,,,,,
g_g000670,2305200007,5,1,,,,,
g_g000670,2305210002,5,1,,,,,
g_g000670,2305210001,5,2,,,,,
g_g000670,2305200007,6,2,,운동장에서 운동,N,5,
g_g000672,2305210003,1,0,,아이스크림;커피,N,1,
g_g000672,2305210004,1,0,,쌈밥,Y,1,
g_g000672,2305210008,1,0,,조개구이 중,Y,1,
g_g000672,2305220004,1,0,,김밥,Y,2,
g_g000672,2305230002,1,0,,막국수2  수육,N,1,
g_g000672,2305240001,1,0,,돈가스 우동 음료,N,1,
g_g000672,2305240002,1,0,,시골통닭,N,2,
g_g000672,2305250002,1,0,,블루베리스무디 미숫가루,N,1,
g_g000672,2305250003,1,0,,짜장면,N,1,
g_g000672,2305230004,3,0,,수륙양용버스,Y,1,1
g_g000672,2305220003,3,1,,부소산성 입장,N,1,2
g_g000672,2305220004,3,1,,정림사지 입장,N,1,2
g_g000672,2305230001,3,1,,박물관입장,N,5,2
g_g000672,2305230003,3,1,,무령왕릉 입장,N,1,2
g_g000672,2305250003,3,1,,국립생태원 에코리움 관람,N,1,2
g_g000672,2305230001,3,2,,어린이박물관,Y,5,1
g_g000672,2305210005,4,0,,,,,
g_g000672,2305230003,4,0,,,,,
g_g000672,2305240002,4,1,,,,,
g_g000672,2305250002,4,1,,,,,
g_g000672,2305210003,4,2,,,,,
g_g000672,2305210007,4,2,,,,,
g_g000672,2305220003,4,2,,,,,
g_g000672,2305220004,4,2,,,,,
g_g000672,2305210007,5,1,,,,,
g_g000672,2305220003,5,3,,,,,
g_g000672,2305240001,6,2,,워터파크 물놀이,N,1,
g_g000675,2305200003,1,0,,돼지갈비;국수,N,1,
g_g000675,2305200002,1,4,,음료,N,1,
g_g000675,2305200004,2,0,,빙수,N,1,
g_g000675,2305200005,2,0,,안마의자,N,5,
g_g000675,2305200002,3,0,,곰 먹이주기 꽃 구경 음료 마시기,Y,1,2
g_g000675,2305200002,4,1,,,,,
g_g000675,2305200002,5,2,,,,,
g_g000678,2305270003,1,0,,마늘 닭볶음탕,N,1,
g_g000678,2305270005,1,0,,삼겹살,N,1,
g_g000678,2305280001,1,0,,돌짜장(소),N,1,
g_g000678,2305290001,1,0,,육개장;설렁탕,N,1,
g_g000678,2305280003,1,1,,바닐라라떼;허니레몬티,N,1,
g_g000678,2305280004,2,0,,술;우유;접시;빵,N,1,
g_g000678,2305280002,4,0,,,,,
g_g000678,2305290002,4,0,,,,,
g_g000678,2305270004,5,0,,,,,
g_g000678,2305280003,5,0,,,,,
g_g000678,2305280005,5,0,,,,,
g_g000678,2305270002,6,0,,등산,N,5,
g_g000680,2305200002,1,0,,공양(쌀밥;버섯나물;오이무침;김치;된장국),N,4,
g_g000680,2305210006,1,0,,산채나물;청국장;도토리묵;파전;제육볶음,N,1,
g_g000680,2305200002,1,3,,젤리;피로회복제,N,2,
g_g000680,2305210003,3,0,,미술작품 관람,N,5,2
g_g000680,2305210005,4,0,,,,,
g_g000680,2305200002,4,1,,,,,
g_g000680,2305200003,4,1,,,,,
g_g000680,2305210002,4,1,,,,,
g_g000680,2305210003,4,1,,,,,
g_g000680,2305200003,5,0,,,,,
g_g000680,2305210001,5,0,,,,,
g_g000680,2305210002,5,0,,,,,
g_g000680,2305210005,5,1,,,,,
g_g000680,2305200002,5,2,,,,,
g_g000680,2305210004,6,0,,케이블카 탑승,N,1,
g_g000680,2305210001,6,1,,스파,N,1,
g_g000681,2306060001,1,0,,음료,N,1,
g_g000681,2306060002,1,0,,조식뷔페,N,1,
g_g000681,2306060003,1,0,,디저트와 커피,Y,1,
g_g000681,2306050003,1,2,,배달음식,Y,2,
g_g000681,2306050002,3,0,,워터파크 체험,Y,1,1
g_g000681,2306060001,3,2,,승마,N,1,1
g_g000681,2306060001,3,3,,내포보부상촌 입장,N,1,2
g_g000681,2306050003,4,1,,,,,
g_g000681,2306060001,4,1,,,,,
g_g000681,2306050003,5,0,,,,,
g_g000685,2305200002,1,0,,막국수;편육,N,1,
g_g000685,2305200003,1,0,,아이스아메리카노;라즈베리에이드,N,1,
g_g000685,2305200005,1,0,,감자튀김;타코야끼;닭강정;맥주,N,1,
g_g000685,2305200004,4,0,,,,,
g_g000685,2305200005,5,1,,,,,
g_g000687,2306030004,1,0,,열무냉면,N,1,
g_g000687,2306030007,1,0,,삼겹살구이(집에서가져옴 구입x),Y,4,
g_g000687,2306030006,2,0,,아이 운동화,N,1,
g_g000687,2306030002,3,0,,회전목마 바이킹 탐,Y,1,2
g_g000687,2306030003,4,0,,,,,
g_g000687,2306030005,4,0,,,,,
g_g000687,2306030007,5,1,,,,,
g_g000688,2305280002,1,0,,생선백반,N,1,
g_g000688,2305280005,1,0,,해물삼합,N,4,
