TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
g_g002473,2306230007,,2306230007,,2023-06-23 17:30,1,
g_g002475,2306240001,2306240001,,2023-06-24 07:00,,,
g_g002475,2306240002,,2306240002,,2023-06-24 09:00,1,
g_g002475,2306240003,,2306240003,,2023-06-24 09:30,15,
g_g002475,2306240004,,2306240004,,2023-06-24 10:00,1,
g_g002475,2306240005,,2306240005,,2023-06-24 11:00,1,
g_g002475,2306240006,,2306240006,,2023-06-24 11:30,1,
g_g002475,2306240007,,2306240007,,2023-06-24 12:30,16,15
g_g002475,2306240008,,2306240008,,2023-06-24 13:30,1,
g_g002475,2306240009,,2306240009,,2023-06-24 14:00,15,
g_g002475,2306240010,,2306240010,,2023-06-24 16:30,1,
g_g002478,2307080001,2307080001,,2023-07-08 08:30,,,
g_g002478,2307080002,,2307080002,,2023-07-08 09:00,13,
g_g002478,2307080003,,2307080003,,2023-07-08 11:00,12,
g_g002478,2307080004,,2307080004,,2023-07-08 11:30,13,
g_g002478,2307080005,,2307080005,,2023-07-08 12:30,15,
g_g002478,2307080006,,2307080006,,2023-07-08 16:00,15,
g_g002478,2307080007,,2307080007,,2023-07-08 17:30,15,
g_g002478,2307080008,,2307080008,,2023-07-08 19:30,4,
g_g002478,2307090001,,2307090001,,2023-07-09 17:00,13,
g_g002478,2307090002,,2307090002,,2023-07-09 12:30,15,
g_g002478,2307090003,,2307090003,,2023-07-09 14:00,12,
g_g002478,2307090004,,2307090004,,2023-07-09 14:30,15,
g_g002483,2306150001,2306150001,,2023-06-15 11:00,,,
g_g002483,2306150002,,2306150002,,2023-06-15 11:30,1,
g_g002483,2306150003,,2306150003,,2023-06-15 13:00,1,
g_g002483,2306150004,,2306150004,,2023-06-15 18:00,1,
g_g002483,2306150005,,2306150005,,2023-06-15 23:30,1,
g_g002483,2306160001,,2306160001,,2023-06-16 08:00,15,
g_g002483,2306160002,,2306160002,,2023-06-16 17:30,1,
g_g002483,2306160003,,2306160003,,2023-06-16 15:00,1,
g_g002492,2306150001,2306150001,,2023-06-15 16:00,,,
g_g002492,2306150002,,2306150002,,2023-06-15 17:30,1,
g_g002492,2306150003,,2306150003,,2023-06-15 19:00,1,
g_g002492,2306150004,,2306150004,,2023-06-15 20:00,1,
g_g002492,2306150005,,2306150005,,2023-06-15 21:30,15,
g_g002492,2306150006,,2306150006,,2023-06-15 10:00,15,
g_g002492,2306160001,,2306160001,,2023-06-16 09:30,1,
g_g002496,2306170001,2306170001,,2023-06-17 11:30,,,
g_g002496,2306170002,,2306170002,,2023-06-17 13:30,1,
g_g002496,2306170003,,2306170003,,2023-06-17 16:30,1,
g_g002496,2306170004,,2306170004,,2023-06-17 20:30,1,
g_g002496,2306180001,,2306180001,,2023-06-18 11:00,1,
g_g002496,2306180002,,2306180002,,2023-06-18 14:00,1,
g_g002496,2306180003,,2306180003,,2023-06-18 16:00,1,
g_g002496,2306180004,,2306180004,,2023-06-18 18:30,1,
g_g002497,2306170001,2306170001,,2023-06-17 05:30,,,
g_g002497,2306170002,,2306170002,,2023-06-17 15:30,1,
g_g002497,2306170003,,2306170003,,2023-06-17 08:00,1,
g_g002497,2306170004,,2306170004,,2023-06-17 08:30,1,
g_g002497,2306170005,,2306170005,,2023-06-17 09:30,15,
g_g002497,2306170006,,2306170006,,2023-06-17 10:30,1,
g_g002497,2306170007,,2306170007,,2023-06-17 13:00,1,
g_g002500,2306240001,2306240001,,2023-06-24 09:00,,,
g_g002500,2306240003,,2306240003,,2023-06-24 11:00,1,
g_g002500,2306240004,,2306240004,,2023-06-24 13:00,1,
g_g002500,2306240006,,2306240006,,2023-06-24 15:30,4,
g_g002500,2306240008,,2306240008,,2023-06-24 15:30,15,
g_g002500,2306240009,,2306240009,,2023-06-24 15:30,15,
g_g002500,2306240010,,2306240010,,2023-06-24 18:30,15,
g_g002500,2306240011,,2306240011,,2023-06-24 21:00,15,
g_g002500,2306250001,,2306250001,,2023-06-25 09:30,1,
g_g002500,2306250002,,2306250002,,2023-06-25 13:00,1,
g_g002500,2306250003,,2306250003,,2023-06-25 14:00,15,
g_g002500,2306250004,,2306250004,,2023-06-25 17:00,1,
g_g002512,2306170001,2306170001,,2023-06-17 10:00,,,
g_g002512,2306170002,,2306170002,,2023-06-17 11:00,1,
g_g002512,2306170003,,2306170003,,2023-06-17 13:00,15,
g_g002512,2306170004,,2306170004,,2023-06-17 16:30,15,
g_g002512,2306170005,,2306170005,,2023-06-17 17:30,1,
g_g002512,2306170006,,2306170006,,2023-06-17 18:30,1,
g_g002512,2306170007,,2306170007,,2023-06-17 20:30,15,
g_g002512,2306170008,,2306170008,,2023-06-17 21:00,15,
g_g002512,2306180001,,2306180001,,2023-06-18 10:30,15,
g_g002512,2306180002,,2306180002,,2023-06-18 11:30,15,
g_g002512,2306180003,,2306180003,,2023-06-18 12:30,1,
g_g002512,2306180004,,2306180004,,2023-06-18 15:00,1,
g_g002512,2306180005,,2306180005,,2023-06-18 17:00,1,
g_g002513,2306130001,2306130001,,2023-06-13 07:00,,,
g_g002513,2306130002,,2306130002,,2023-06-13 08:00,7,
g_g002513,2306130003,,2306130003,,2023-06-13 09:00,13,
g_g002513,2306130004,,2306130004,,2023-06-13 13:00,4,
g_g002513,2306130005,,2306130005,,2023-06-13 14:00,13,
g_g002513,2306130006,,2306130006,,2023-06-13 15:30,15,
g_g002513,2306130007,,2306130007,,2023-06-13 16:00,15,
g_g002513,2306130008,,2306130008,,2023-06-13 17:00,15,
g_g002513,2306130009,,2306130009,,2023-06-13 17:30,15,
g_g002513,2306130010,,2306130010,,2023-06-13 18:30,15,
g_g002513,2306130011,,2306130011,,2023-06-13 19:30,15,
g_g002513,2306130012,,2306130012,,2023-06-13 22:00,7,
g_g002516,2306160001,2306160001,,2023-06-16 06:00,,,
g_g002516,2306160002,,2306160002,,2023-06-16 09:00,1,
g_g002516,2306160003,,2306160003,,2023-06-16 10:00,1,
g_g002516,2306160004,,2306160004,,2023-06-16 11:00,1,
g_g002516,2306160005,,2306160005,,2023-06-16 11:30,15,
g_g002516,2306160006,,2306160006,,2023-06-16 23:30,15,
g_g002516,2306160007,,2306160007,,2023-06-16 12:00,15,
g_g002516,2306160008,,2306160008,,2023-06-16 12:30,15,
g_g002516,2306160009,,2306160009,,2023-06-16 13:30,15,
g_g002516,2306160010,,2306160010,,2023-06-16 14:00,15,
g_g002516,2306160011,,2306160011,,2023-06-16 14:30,15,
g_g002516,2306160012,,2306160012,,2023-06-16 15:00,1,
g_g002516,2306160013,,2306160013,,2023-06-16 16:00,1,
g_g002516,2306160014,,2306160014,,2023-06-16 17:30,1,
g_g002516,2306160015,,2306160015,,2023-06-16 18:30,1,
g_g002516,2306160016,,2306160016,,2023-06-16 19:00,15,
g_g002516,2306160017,,2306160017,,2023-06-16 20:00,15,
g_g002516,2306170001,,2306170001,,2023-06-17 09:00,1,
g_g002516,2306170002,,2306170002,,2023-06-17 10:00,1,
g_g002516,2306170003,,2306170003,,2023-06-17 11:30,1,
g_g002516,2306170004,,2306170004,,2023-06-17 13:00,1,
g_g002519,2306170001,2306170001,,2023-06-17 06:30,,,
g_g002519,2306170002,,2306170002,,2023-06-17 08:30,7,1
g_g002519,2306170003,,2306170003,,2023-06-17 12:30,1,
g_g002519,2306170004,,2306170004,,2023-06-17 15:30,1,
g_g002519,2306170005,,2306170005,,2023-06-17 19:00,1,
g_g002519,2306170006,,2306170006,,2023-06-17 20:30,1,
g_g002519,2306170009,,2306170009,,2023-06-17 20:30,1,
g_g002519,2306180001,,2306180001,,2023-06-18 11:30,1,
g_g002519,2306180002,,2306180002,,2023-06-18 14:30,1,
g_g002519,2306180003,,2306180003,,2023-06-18 18:30,12,
g_g002521,2306240001,2306240001,,2023-06-24 10:00,,,
g_g002521,2306240002,,2306240002,,2023-06-24 19:30,15,
g_g002521,2306240004,,2306240004,,2023-06-24 13:00,1,
g_g002521,2306240005,,2306240005,,2023-06-24 14:00,15,
g_g002521,2306240006,,2306240006,,2023-06-24 18:00,15,
g_g002521,2306240007,,2306240007,,2023-06-24 18:00,15,
g_g002521,2306240008,,2306240008,,2023-06-24 19:00,15,
g_g002521,2306250001,,2306250001,,2023-06-25 12:00,1,
g_g002521,2306250002,,2306250002,,2023-06-25 13:00,1,
g_g002521,2306250003,,2306250003,,2023-06-25 17:00,1,
g_g002533,2306170001,2306170001,,2023-06-17 10:30,,,
g_g002533,2306170002,,2306170002,,2023-06-17 12:30,1,
g_g002533,2306170003,,2306170003,,2023-06-17 13:30,1,
g_g002533,2306170004,,2306170004,,2023-06-17 17:00,1,
g_g002533,2306170005,,2306170005,,2023-06-17 16:00,1,
g_g002533,2306180001,,2306180001,,2023-06-18 10:30,15,
g_g002533,2306180002,,2306180002,,2023-06-18 14:30,15,
g_g002533,2306180003,,2306180003,,2023-06-18 16:30,1,
g_g002533,2306180004,,2306180004,,2023-06-18 20:00,1,
g_g002538,2306160001,2306160001,,2023-06-16 11:00,,,
g_g002538,2306160002,,2306160002,,2023-06-16 12:30,4,5
g_g002538,2306160003,,2306160003,,2023-06-16 15:00,12,
g_g002538,2306160004,,2306160004,,2023-06-16 15:30,14,
g_g002538,2306160005,,2306160005,,2023-06-16 16:00,14,
g_g002538,2306160006,,2306160006,,2023-06-16 16:30,14,
g_g002538,2306160007,,2306160007,,2023-06-16 18:30,14,
g_g002538,2306160008,,2306160008,,2023-06-16 20:00,15,
g_g002538,2306160009,,2306160009,,2023-06-16 21:00,15,
g_g002538,2306160010,,2306160010,,2023-06-16 21:30,13,
g_g002538,2306170001,,2306170001,,2023-06-17 10:00,14,15
g_g002538,2306170002,,2306170002,,2023-06-17 11:00,15,
g_g002538,2306170003,,2306170003,,2023-06-17 12:00,14,
g_g002538,2306170004,,2306170004,,2023-06-17 13:30,14,
g_g002538,2306170005,,2306170005,,2023-06-17 13:00,14,
g_g002538,2306170006,,2306170006,,2023-06-17 15:00,14,
g_g002538,2306170007,,2306170007,,2023-06-17 15:30,14,
g_g002538,2306170008,,2306170008,,2023-06-17 17:30,12,
g_g002538,2306170009,,2306170009,,2023-06-17 19:00,5,13
g_g002542,2306240001,2306240001,,2023-06-24 09:00,,,
g_g002542,2306240002,,2306240002,,2023-06-24 12:00,1,
g_g002542,2306240003,,2306240003,,2023-06-24 14:30,1,
g_g002542,2306240004,,2306240004,,2023-06-24 15:30,1,
g_g002542,2306240005,,2306240005,,2023-06-24 17:30,1,15
g_g002542,2306240006,,2306240006,,2023-06-24 20:30,4,
g_g002542,2306240007,,2306240007,,2023-06-24 11:00,1,
g_g002542,2306240009,,2306240009,,2023-06-24 23:30,4,
g_g002542,2306240010,,2306240010,,2023-06-24 18:00,1,
g_g002542,2306250001,,2306250001,,2023-06-25 12:00,1,
g_g002542,2306250002,,2306250002,,2023-06-25 14:30,1,
g_g002542,2306250003,,2306250003,,2023-06-25 16:30,1,
g_g002542,2306250004,,2306250004,,2023-06-25 18:00,1,
g_g002542,2306250005,,2306250005,,2023-06-25 20:30,1,
g_g002543,2306220001,2306220001,,2023-06-22 09:00,,,
g_g002543,2306220002,,2306220002,,2023-06-22 10:00,1,
g_g002543,2306220003,,2306220003,,2023-06-22 11:00,1,
g_g002543,2306220004,,2306220004,,2023-06-22 12:30,1,
g_g002543,2306220005,,2306220005,,2023-06-22 14:00,1,
g_g002545,2306110001,2306110001,,2023-06-11 08:30,,,
g_g002545,2306110002,,2306110002,,2023-06-11 09:30,7,
g_g002545,2306110003,,2306110003,,2023-06-11 10:30,2,
g_g002545,2306110004,,2306110004,,2023-06-11 11:30,15,
g_g002545,2306110005,,2306110005,,2023-06-11 12:00,15,
g_g002545,2306110006,,2306110006,,2023-06-11 14:00,2,
g_g002545,2306110007,,2306110007,,2023-06-11 15:00,15,
g_g002545,2306110008,,2306110008,,2023-06-11 15:30,2,
g_g002545,2306110009,,2306110009,,2023-06-11 16:00,2,
g_g002545,2306110010,,2306110010,,2023-06-11 17:30,2,
g_g002545,2306110011,,2306110011,,2023-06-11 18:00,2,
g_g002545,2306110012,,2306110012,,2023-06-11 19:00,2,
g_g002545,2306110013,,2306110013,,2023-06-11 21:30,15,
g_g002545,2306110014,,2306110014,,2023-06-11 22:00,4,
g_g002545,2306110015,,2306110015,,2023-06-11 22:00,4,
g_g002545,2306120001,,2306120001,,2023-06-12 11:00,15,
g_g002545,2306120002,,2306120002,,2023-06-12 12:00,15,
g_g002545,2306120003,,2306120003,,2023-06-12 13:30,15,
g_g002545,2306120004,,2306120004,,2023-06-12 14:00,15,
g_g002545,2306120005,,2306120005,,2023-06-12 15:00,15,
g_g002545,2306120006,,2306120006,,2023-06-12 16:00,4,
g_g002545,2306120007,,2306120007,,2023-06-12 17:00,4,
g_g002545,2306120008,,2306120008,,2023-06-12 19:00,7,13
g_g002546,2307010001,2307010001,,2023-07-01 13:00,,,
g_g002546,2307010002,,2307010002,,2023-07-01 14:00,1,
g_g002546,2307010003,,2307010003,,2023-07-01 15:00,1,
g_g002546,2307010004,,2307010004,,2023-07-01 16:30,15,
g_g002546,2307010005,,2307010005,,2023-07-01 19:00,1,
g_g002546,2307010006,,2307010006,,2023-07-01 20:00,15,
g_g002546,2307010007,,2307010007,,2023-07-01 21:00,1,
g_g002546,2307020001,,2307020001,,2023-07-02 08:00,15,
g_g002546,2307020002,,2307020002,,2023-07-02 11:00,15,
g_g002546,2307020003,,2307020003,,2023-07-02 14:00,1,
g_g002546,2307020004,,2307020004,,2023-07-02 16:00,15,
g_g002546,2307020005,,2307020005,,2023-07-02 17:30,1,
g_g002552,2306240001,2306240001,,2023-06-24 09:00,,,
g_g002552,2306240002,,2306240002,,2023-06-24 10:00,5,
g_g002552,2306240003,,2306240003,,2023-06-24 12:30,7,
g_g002552,2306240004,,2306240004,,2023-06-24 13:00,4,
g_g002552,2306240006,,2306240006,,2023-06-24 14:00,15,
g_g002552,2306240007,,2306240007,,2023-06-24 15:00,4,
g_g002552,2306240008,,2306240008,,2023-06-24 17:00,15,
g_g002552,2306240009,,2306240009,,2023-06-24 18:30,15,
g_g002552,2306240010,,2306240010,,2023-06-24 21:00,4,
g_g002552,2306240011,,2306240011,,2023-06-24 22:30,4,
g_g002552,2306240012,,2306240012,,2023-06-24 23:30,15,
g_g002552,2306250001,,2306250001,,2023-06-25 11:00,15,
g_g002552,2306250002,,2306250002,,2023-06-25 11:30,15,
g_g002552,2306250003,,2306250003,,2023-06-25 13:00,15,
g_g002552,2306250004,,2306250004,,2023-06-25 15:00,15,
g_g002552,2306250005,,2306250005,,2023-06-25 15:30,15,
g_g002552,2306250006,,2306250006,,2023-06-25 17:00,4,
g_g002552,2306250007,,2306250007,,2023-06-25 21:30,5,
g_g002554,2306170001,2306170001,,2023-06-17 12:00,,,
g_g002554,2306170002,,2306170002,,2023-06-17 14:00,1,
g_g002554,2306170003,,2306170003,,2023-06-17 15:00,1,
g_g002554,2306170004,,2306170004,,2023-06-17 16:00,1,
g_g002554,2306170005,,2306170005,,2023-06-17 17:00,1,
g_g002554,2306170006,,2306170006,,2023-06-17 20:00,1,
g_g002554,2306170007,,2306170007,,2023-06-17 23:00,1,
g_g002560,2307010001,2307010001,,2023-07-01 11:00,,,
g_g002560,2307010002,,2307010002,,2023-07-01 20:00,1,15
g_g002560,2307010003,,2307010003,,2023-07-01 11:00,1,15
g_g002560,2307010004,,2307010004,,2023-07-01 12:00,1,15
g_g002560,2307010005,,2307010005,,2023-07-01 14:00,1,15
g_g002560,2307010006,,2307010006,,2023-07-01 15:00,1,
g_g002560,2307010007,,2307010007,,2023-07-01 16:00,1,
g_g002560,2307010008,,2307010008,,2023-07-01 17:30,1,
g_g002560,2307010009,,2307010009,,2023-07-01 18:00,1,15
g_g002560,2307020001,,2307020001,,2023-07-02 16:30,1,
g_g002560,2307020002,,2307020002,,2023-07-02 11:00,1,15
g_g002560,2307020003,,2307020003,,2023-07-02 12:00,1,15
g_g002560,2307020004,,2307020004,,2023-07-02 13:00,1,15
g_g002560,2307020005,,2307020005,,2023-07-02 14:30,1,
g_g002564,2306210001,2306210001,,2023-06-21 10:30,,,
g_g002564,2306210002,,2306210002,,2023-06-21 13:30,12,
g_g002564,2306210003,,2306210003,,2023-06-21 14:00,13,
g_g002564,2306210004,,2306210004,,2023-06-21 14:30,15,
g_g002564,2306210005,,2306210005,,2023-06-21 15:00,15,
g_g002564,2306210006,,2306210006,,2023-06-21 15:00,15,
g_g002564,2306210007,,2306210007,,2023-06-21 15:30,15,
g_g002564,2306210008,,2306210008,,2023-06-21 16:30,13,
g_g002564,2306210009,,2306210009,,2023-06-21 17:00,15,
g_g002564,2306210010,,2306210010,,2023-06-21 18:00,15,
g_g002564,2306210011,,2306210011,,2023-06-21 18:30,15,
g_g002564,2306210012,,2306210012,,2023-06-21 19:30,15,
g_g002564,2306220001,,2306220001,,2023-06-22 09:00,15,
g_g002564,2306220002,,2306220002,,2023-06-22 10:00,15,
g_g002564,2306220003,,2306220003,,2023-06-22 10:30,15,
g_g002564,2306220004,,2306220004,,2023-06-22 11:00,13,
g_g002564,2306220005,,2306220005,,2023-06-22 14:00,12,13
g_g002565,2306240001,2306240001,,2023-06-24 17:30,,,
g_g002565,2306240002,,2306240002,,2023-06-24 19:00,1,
g_g002565,2306240003,,2306240003,,2023-06-24 22:30,15,
g_g002565,2306250001,,2306250001,,2023-06-25 12:00,1,
g_g002565,2306250002,,2306250002,,2023-06-25 14:00,1,
g_g002565,2306250003,,2306250003,,2023-06-25 15:00,15,
g_g002565,2306250004,,2306250004,,2023-06-25 18:00,1,
g_g002565,2306250005,,2306250005,,2023-06-25 19:00,1,
g_g002570,2306240001,2306240001,,2023-06-24 12:00,,,
g_g002570,2306240002,,2306240002,,2023-06-24 12:00,1,
g_g002570,2306240003,,2306240003,,2023-06-24 12:30,1,
g_g002570,2306240006,,2306240006,,2023-06-24 15:00,1,
g_g002570,2306250001,,2306250001,,2023-06-25 11:30,1,
g_g002570,2306250002,,2306250002,,2023-06-25 15:00,1,
g_g002583,2306190001,2306190001,,2023-06-19 06:00,,,
g_g002583,2306190002,,2306190002,,2023-06-19 11:30,12,
g_g002583,2306190003,,2306190003,,2023-06-19 12:00,15,
g_g002583,2306190004,,2306190004,,2023-06-19 13:00,15,
g_g002583,2306190005,,2306190005,,2023-06-19 16:00,15,
g_g002583,2306190006,,2306190006,,2023-06-19 17:00,15,
g_g002583,2306190007,,2306190007,,2023-06-19 18:30,15,
g_g002583,2306190008,,2306190008,,2023-06-19 20:00,15,
g_g002583,2306190009,,2306190009,,2023-06-19 21:30,4,
g_g002583,2306200001,,2306200001,,2023-06-20 12:30,15,
g_g002583,2306200002,,2306200002,,2023-06-20 13:00,15,
g_g002583,2306200003,,2306200003,,2023-06-20 11:30,15,
g_g002583,2306200004,,2306200004,,2023-06-20 14:30,13,4
g_g002583,2306200005,,2306200005,,2023-06-20 15:00,4,
g_g002583,2306200006,,2306200006,,2023-06-20 17:00,13,
g_g002583,2306200007,,2306200007,,2023-06-20 22:30,12,
g_g002585,2306240001,2306240001,,2023-06-24 10:00,,,
g_g002585,2306240002,,2306240002,,2023-06-24 11:00,1,
g_g002585,2306240003,,2306240003,,2023-06-24 18:30,1,
g_g002585,2306240004,,2306240004,,2023-06-24 19:30,1,
g_g002588,2306150001,2306150001,,2023-06-15 10:30,,,
g_g002588,2306150002,,2306150002,,2023-06-15 23:30,4,1
g_g002588,2306150003,,2306150003,,2023-06-15 11:00,1,1
g_g002588,2306150004,,2306150004,,2023-06-15 12:00,1,
g_g002588,2306150005,,2306150005,,2023-06-15 13:00,1,
g_g002588,2306150006,,2306150006,,2023-06-15 16:30,1,
g_g002588,2306150007,,2306150007,,2023-06-15 17:00,1,
g_g002588,2306150008,,2306150008,,2023-06-15 19:00,4,4
g_g002588,2306150009,,2306150009,,2023-06-15 23:30,4,
g_g002588,2306150010,,2306150010,,2023-06-15 16:30,1,
g_g002588,2306150011,,2306150011,,2023-06-15 04:00,1,
g_g002588,2306160001,,2306160001,,2023-06-16 10:00,1,
g_g002588,2306160002,,2306160002,,2023-06-16 10:30,1,
g_g002588,2306160003,,2306160003,,2023-06-16 11:30,1,
g_g002593,2306190001,2306190001,,2023-06-19 14:00,,,
g_g002593,2306190002,,2306190002,,2023-06-19 15:00,1,
g_g002593,2306190004,,2306190004,,2023-06-19 16:30,1,
g_g002593,2306200001,,2306200001,,2023-06-20 11:30,1,
g_g002593,2306200002,,2306200002,,2023-06-20 12:00,15,
g_g002593,2306200003,,2306200003,,2023-06-20 14:00,1,
g_g002593,2306200004,,2306200004,,2023-06-20 15:00,1,
g_g002593,2306200005,,2306200005,,2023-06-20 17:30,1,
g_g002593,2306200006,,2306200006,,2023-06-20 19:30,1,
g_g002601,2306300001,2306300001,,2023-06-30 05:00,,,
g_g002601,2306300002,,2306300002,,2023-06-30 07:00,7,
g_g002601,2306300003,,2306300003,,2023-06-30 08:00,1,
g_g002601,2306300004,,2306300004,,2023-06-30 14:30,1,
g_g002601,2306300005,,2306300005,,2023-06-30 16:30,1,
g_g002601,2306300006,,2306300006,,2023-06-30 17:30,1,
g_g002601,2306300007,,2306300007,,2023-06-30 18:30,15,
g_g002601,2306300008,,2306300008,,2023-06-30 20:00,1,
g_g002601,2306300009,,2306300009,,2023-06-30 23:00,1,
g_g002601,2307010001,,2307010001,,2023-07-01 12:00,1,
g_g002601,2307010002,,2307010002,,2023-07-01 18:00,15,
g_g002601,2307010003,,2307010003,,2023-07-01 22:00,15,
g_g002601,2307010004,,2307010004,,2023-07-01 23:00,15,
g_g002603,2307080001,2307080001,,2023-07-08 08:00,,,
g_g002603,2307080002,,2307080002,,2023-07-08 22:00,1,
g_g002603,2307080003,,2307080003,,2023-07-08 12:00,1,
g_g002603,2307080004,,2307080004,,2023-07-08 13:30,1,
g_g002603,2307080005,,2307080005,,2023-07-08 03:00,1,
g_g002603,2307080006,,2307080006,,2023-07-08 04:00,1,
g_g002603,2307080007,,2307080007,,2023-07-08 17:00,1,
g_g002603,2307080008,,2307080008,,2023-07-08 17:30,1,
g_g002603,2307080009,,2307080009,,2023-07-08 19:30,1,
g_g002603,2307080010,,2307080010,,2023-07-08 21:00,1,
g_g002603,2307090001,,2307090001,,2023-07-09 10:00,1,
g_g002603,2307090002,,2307090002,,2023-07-09 12:30,1,
g_g002603,2307090003,,2307090003,,2023-07-09 12:30,1,
g_g002606,2306290001,2306290001,,2023-06-29 10:00,,,
g_g002606,2306290002,,2306290002,,2023-06-29 20:00,1,
g_g002606,2306290003,,2306290003,,2023-06-29 11:00,1,
g_g002606,2306290004,,2306290004,,2023-06-29 11:30,15,
g_g002606,2306290005,,2306290005,,2023-06-29 12:00,15,
g_g002606,2306290006,,2306290006,,2023-06-29 12:30,15,
g_g002606,2306290007,,2306290007,,2023-06-29 01:00,15,
g_g002606,2306290008,,2306290008,,2023-06-29 14:00,1,
g_g002606,2306290009,,2306290009,,2023-06-29 15:00,1,
g_g002606,2306290010,,2306290010,,2023-06-29 16:00,1,
g_g002606,2306290011,,2306290011,,2023-06-29 16:30,1,
g_g002606,2306290012,,2306290012,,2023-06-29 17:30,1,
g_g002607,2306170001,2306170001,,2023-06-17 09:00,,,
g_g002607,2306170002,,2306170002,,2023-06-17 10:30,1,1
g_g002607,2306170003,,2306170003,,2023-06-17 11:30,15,15
g_g002607,2306170004,,2306170004,,2023-06-17 12:30,15,15
g_g002607,2306170005,,2306170005,,2023-06-17 13:30,15,15
g_g002607,2306170006,,2306170006,,2023-06-17 16:00,1,1
g_g002607,2306170007,,2306170007,,2023-06-17 17:00,1,1
g_g002607,2306170008,,2306170008,,2023-06-17 18:30,1,1
g_g002607,2306170009,,2306170009,,2023-06-17 21:00,1,1
g_g002612,2306170001,2306170001,,2023-06-17 13:30,,,
g_g002612,2306170002,,2306170002,,2023-06-17 14:00,1,
g_g002612,2306170003,,2306170003,,2023-06-17 15:30,15,
g_g002612,2306170004,,2306170004,,2023-06-17 19:00,1,
g_g002612,2306170005,,2306170005,,2023-06-17 19:30,1,
g_g002612,2306180001,,2306180001,,2023-06-18 12:00,1,
g_g002612,2306180002,,2306180002,,2023-06-18 13:00,1,
g_g002612,2306180003,,2306180003,,2023-06-18 13:30,15,
g_g002612,2306180004,,2306180004,,2023-06-18 14:30,1,
g_g002616,2307010001,2307010001,,2023-07-01 08:00,,,
g_g002616,2307010002,,2307010002,,2023-07-01 10:30,1,
g_g002616,2307010003,,2307010003,,2023-07-01 18:00,1,
g_g002616,2307010004,,2307010004,,2023-07-01 21:00,1,
g_g002620,2306160001,2306160001,,2023-06-16 14:00,,,
g_g002620,2306160002,,2306160002,,2023-06-16 14:30,1,
g_g002620,2306160003,,2306160003,,2023-06-16 15:00,1,
g_g002620,2306160004,,2306160004,,2023-06-16 17:00,1,
g_g002620,2306160005,,2306160005,,2023-06-16 19:30,1,
g_g002620,2306160006,,2306160006,,2023-06-16 23:00,1,
g_g002620,2306170001,,2306170001,,2023-06-17 11:30,1,
g_g002620,2306170002,,2306170002,,2023-06-17 13:30,1,
g_g002620,2306170003,,2306170003,,2023-06-17 15:00,1,
g_g002622,2306280001,2306280001,,2023-06-28 11:30,,,
g_g002622,2306280002,,2306280002,,2023-06-28 14:00,8,4
g_g002622,2306280003,,2306280003,,2023-06-28 15:30,15,
g_g002622,2306280004,,2306280004,,2023-06-28 17:00,15,
g_g002622,2306280005,,2306280005,,2023-06-28 18:00,15,
g_g002622,2306280006,,2306280006,,2023-06-28 22:00,15,
g_g002622,2306280007,,2306280007,,2023-06-28 23:00,15,
g_g002622,2306290001,,2306290001,,2023-06-29 12:00,4,
g_g002622,2306290002,,2306290002,,2023-06-29 14:00,8,
g_g002624,2306180001,2306180001,,2023-06-18 10:30,,,
g_g002624,2306180002,,2306180002,,2023-06-18 17:30,1,
g_g002624,2306180003,,2306180003,,2023-06-18 11:30,1,
g_g002624,2306180004,,2306180004,,2023-06-18 13:00,1,
g_g002624,2306180005,,2306180005,,2023-06-18 14:00,1,
g_g002624,2306180006,,2306180006,,2023-06-18 15:00,1,
g_g002624,2306180007,,2306180007,,2023-06-18 16:30,1,
g_g002624,2306190001,,2306190001,,2023-06-19 19:30,1,
g_g002624,2306190002,,2306190002,,2023-06-19 11:00,15,
g_g002624,2306190003,,2306190003,,2023-06-19 15:00,15,
g_g002624,2306190004,,2306190004,,2023-06-19 16:00,1,
g_g002624,2306190005,,2306190005,,2023-06-19 18:30,1,
g_g002626,2306250001,2306250001,,2023-06-25 08:30,,,
g_g002626,2306250002,,2306250002,,2023-06-25 09:30,5,
g_g002626,2306250003,,2306250003,,2023-06-25 11:00,7,
g_g002626,2306250004,,2306250004,,2023-06-25 13:00,5,
g_g002626,2306250005,,2306250005,,2023-06-25 15:30,15,
g_g002626,2306250011,,2306250011,,2023-06-25 17:00,4,
g_g002626,2306260001,,2306260001,,2023-06-26 18:00,13,5
g_g002626,2306260002,,2306260002,,2023-06-26 11:30,4,
g_g002626,2306260003,,2306260003,,2023-06-26 13:30,5,
g_g002626,2306260004,,2306260004,,2023-06-26 14:30,5,
g_g002626,2306260005,,2306260005,,2023-06-26 16:30,7,
g_g002627,2306230001,2306230001,,2023-06-23 12:30,,,
g_g002627,2306230002,,2306230002,,2023-06-23 20:00,1,
g_g002627,2306230003,,2306230003,,2023-06-23 15:30,1,
g_g002627,2306230004,,2306230004,,2023-06-23 17:30,1,
g_g002627,2306230005,,2306230005,,2023-06-23 18:30,15,
g_g002627,2306240001,,2306240001,,2023-06-24 08:00,15,
g_g002627,2306240002,,2306240002,,2023-06-24 10:00,15,
g_g002627,2306240003,,2306240003,,2023-06-24 12:30,1,
